Step,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12
121,False,False,False,False,False,True,False,True,True,True,False,False
122,False,False,False,False,False,True,False,True,True,True,False,False
123,False,False,False,False,False,True,False,True,True,True,False,False
124,False,False,False,False,False,True,False,True,True,True,False,False
125,False,False,False,False,False,True,False,True,True,True,False,False
126,False,False,False,False,False,True,False,True,True,True,False,False
127,False,False,False,False,False,True,False,True,True,True,False,False
128,False,False,False,False,False,True,False,True,True,True,False,False
129,False,False,False,False,False,True,False,True,True,True,False,False
130,False,False,False,False,False,True,False,True,True,True,False,False
131,False,False,False,False,False,True,False,True,True,True,False,False
132,False,False,False,False,False,True,False,True,True,True,False,False
133,False,False,False,False,False,True,False,True,True,True,False,False
134,False,False,False,False,False,True,False,True,True,True,False,False
135,False,False,False,False,False,True,False,True,True,True,False,False
136,False,False,False,False,False,True,False,True,True,True,False,False
137,False,False,False,False,False,True,False,True,True,True,False,False
138,False,False,False,False,False,True,False,True,True,True,False,False
139,False,False,False,False,False,True,False,True,True,True,False,False
140,False,False,False,False,False,True,False,True,True,True,False,False
141,False,False,False,False,False,True,False,True,True,True,False,False
142,False,False,False,False,False,True,False,True,True,True,False,False
143,False,False,False,False,False,True,False,True,True,True,False,False
144,False,False,False,False,False,True,False,True,True,True,False,False
145,False,False,False,False,False,True,False,True,True,True,False,False
146,False,False,False,False,False,True,False,True,True,True,False,False
147,False,False,False,False,False,True,False,True,True,True,False,False
148,False,False,False,False,False,True,False,True,True,True,False,False
149,False,False,False,False,False,True,False,True,True,True,False,False
150,False,False,False,False,False,True,False,True,True,True,False,False
151,False,False,False,False,False,True,False,True,True,True,False,False
152,False,False,False,False,False,True,False,True,True,True,False,False
153,False,False,False,False,False,True,False,True,True,True,False,False
154,False,False,False,False,False,True,False,True,True,True,False,False
155,False,False,False,False,False,True,False,True,True,True,False,False
156,False,False,False,False,False,True,False,True,True,True,False,False
157,False,False,False,False,False,True,False,True,True,True,False,False
158,False,False,False,False,False,True,False,True,True,True,False,False
159,False,False,False,False,False,True,False,True,True,True,False,False
160,False,False,False,False,False,True,False,True,True,True,False,False
161,False,False,False,False,False,True,False,True,True,True,False,False
162,False,False,False,False,False,True,False,True,True,True,False,False
163,False,False,False,False,False,True,False,True,True,True,False,False
164,False,False,False,False,False,True,False,True,True,True,False,False
165,False,False,False,False,False,True,False,True,True,True,False,False
166,False,False,False,False,False,True,False,True,True,True,False,False
167,False,False,False,False,False,True,False,True,True,True,False,False
168,False,False,False,False,False,True,False,True,True,True,False,False
169,False,False,False,False,False,True,False,True,True,True,False,False
170,False,False,False,False,False,True,False,True,True,True,False,False
171,False,False,False,False,False,True,False,True,True,True,False,False
172,False,False,False,False,False,True,False,True,True,True,False,False
173,False,False,False,False,False,True,False,True,True,True,False,False
174,False,False,False,False,False,True,False,True,True,True,False,False
175,False,False,False,False,False,True,False,True,True,True,False,False
176,False,False,False,False,False,True,False,True,True,True,False,False
177,False,False,False,False,False,True,False,True,True,True,False,False
178,False,False,False,False,False,True,False,True,True,True,False,False
179,False,False,False,False,False,True,False,True,True,True,False,False
180,False,False,False,False,False,True,False,True,True,True,False,False
181,False,False,False,False,False,True,False,True,True,True,False,False
182,False,False,False,False,False,True,False,True,True,True,False,False
183,False,False,False,False,False,True,False,True,True,True,False,False
184,False,False,False,False,False,True,False,True,True,True,False,False
185,False,False,False,False,False,True,False,True,True,True,False,False
186,False,False,False,False,False,True,False,True,True,True,False,False
187,False,False,False,False,False,True,False,True,True,True,False,False
188,False,False,False,False,False,True,False,True,True,True,False,False
189,False,False,False,False,False,True,False,True,True,True,False,False
190,False,False,False,False,False,True,False,True,True,True,False,False
191,False,False,False,False,False,True,False,True,True,True,False,False
192,False,False,False,False,False,True,False,True,True,True,False,False
193,False,False,False,False,False,True,False,True,True,True,False,False
194,False,False,False,False,False,True,False,True,True,True,False,False
195,False,False,False,False,False,True,False,True,True,True,False,False
196,False,False,False,False,False,True,False,True,True,True,False,False
197,False,False,False,False,False,True,False,True,True,True,False,False
198,False,False,False,False,False,True,False,True,True,True,False,False
199,False,False,False,False,False,True,False,True,True,True,False,False
200,False,False,False,False,False,True,False,True,True,True,False,False
201,False,False,False,False,False,True,False,True,True,True,False,False
202,False,False,False,False,False,True,False,True,True,True,False,False
203,False,False,False,False,False,True,False,True,True,True,False,False
204,False,False,False,False,False,True,False,True,True,True,False,False
205,False,False,False,False,False,True,False,True,True,True,False,False
206,False,False,False,False,False,True,False,True,True,True,False,False
207,False,False,False,False,False,True,False,True,True,True,False,False
208,False,False,False,False,False,True,False,True,True,True,False,False
209,False,False,False,False,False,True,False,True,True,True,False,False
210,False,False,False,False,False,True,False,True,True,True,False,False
211,False,False,False,False,False,True,False,True,True,True,False,False
212,False,False,False,False,False,True,False,True,True,True,False,False
213,False,False,False,False,False,True,False,True,True,True,False,False
214,False,False,False,False,False,True,False,True,True,True,False,False
215,False,False,False,False,False,True,False,True,True,True,False,False
216,False,False,False,False,False,True,False,True,True,True,False,False
217,False,False,False,False,False,True,False,True,True,True,False,False
218,False,False,False,False,False,True,False,True,True,True,False,False
219,False,False,False,False,False,True,False,True,True,True,False,False
220,False,False,False,False,False,True,False,True,True,True,False,False
221,False,False,False,False,False,True,False,True,True,True,False,False
222,False,False,False,False,False,True,False,True,True,True,False,False
223,False,False,False,False,False,True,False,True,True,True,False,False
224,False,False,False,False,False,True,False,True,True,True,False,False
225,False,False,False,False,False,True,False,True,True,True,False,False
226,False,False,False,False,False,True,False,True,True,True,False,False
227,False,False,False,False,False,True,False,True,True,True,False,False
228,False,False,False,False,False,True,False,True,True,True,False,False
229,False,False,False,False,False,True,False,True,True,True,False,False
230,False,False,False,False,False,True,False,True,True,True,False,False
231,False,False,False,False,False,True,False,True,True,True,False,False
232,False,False,False,False,False,True,False,True,True,True,False,False
233,False,False,False,False,False,True,False,True,True,True,False,False
234,False,False,False,False,False,True,False,True,True,True,False,False
235,False,False,False,False,False,True,False,True,True,True,False,False
236,False,False,False,False,False,True,False,True,True,True,False,False
237,False,False,False,False,False,True,False,True,True,True,False,False
238,False,False,False,False,False,True,False,True,True,True,False,False
239,False,False,False,False,False,True,False,True,True,True,False,False
240,False,False,False,False,False,True,False,True,True,True,False,False
241,False,False,False,False,False,True,False,True,True,True,False,False
242,False,False,False,False,False,True,False,True,True,True,False,False
243,False,False,False,False,False,True,False,True,True,True,False,False
244,False,False,False,False,False,True,False,True,True,True,False,False
245,False,False,False,False,False,True,False,True,True,True,False,False
246,False,False,False,False,False,True,False,True,True,True,False,False
247,False,False,False,False,False,True,False,True,True,True,False,False
248,False,False,False,False,False,True,False,True,True,True,False,False
249,False,False,False,False,False,True,False,True,True,True,False,False
250,False,False,False,False,False,True,False,True,True,True,False,False
251,False,False,False,False,False,True,False,True,True,True,False,False
252,False,False,False,False,False,True,False,True,True,True,False,False
253,False,False,False,False,False,True,False,True,True,True,False,False
254,False,False,False,False,False,True,False,True,True,True,False,False
255,False,False,False,False,False,True,False,True,True,True,False,False
256,False,False,False,False,False,True,False,True,True,True,False,False
257,False,False,False,False,False,True,False,True,True,True,False,False
258,False,False,False,False,False,True,False,True,True,True,False,False
259,False,False,False,False,False,True,False,True,True,True,False,False
260,False,False,False,False,False,True,False,True,True,True,False,False
261,False,False,False,False,False,True,False,True,True,True,False,False
262,False,False,False,False,False,True,False,True,True,True,False,False
263,False,False,False,False,False,True,False,True,True,True,False,False
264,False,False,False,False,False,True,False,True,True,True,False,False
265,False,False,False,False,False,True,False,True,True,True,False,False
266,False,False,False,False,False,True,False,True,True,True,False,False
267,False,False,False,False,False,True,False,True,True,True,False,False
268,False,False,False,False,False,True,False,True,True,True,False,False
269,False,False,False,False,False,True,False,True,True,True,False,False
270,False,False,False,False,False,True,False,True,True,True,False,False
271,False,False,False,False,False,True,False,True,True,True,False,False
272,False,False,False,False,False,True,False,True,True,True,False,False
273,False,False,False,False,False,True,False,True,True,True,False,False
274,False,False,False,False,False,True,False,True,True,True,False,False
275,False,False,False,False,False,True,False,True,True,True,False,False
276,False,False,False,False,False,True,False,True,True,True,False,False
277,False,False,False,False,False,True,False,True,True,True,False,False
278,False,False,False,False,False,True,False,True,True,True,False,False
279,False,False,False,False,False,True,False,True,True,True,False,False
280,False,False,False,False,False,True,False,True,True,True,False,False
281,False,False,False,False,False,True,False,True,True,True,False,False
282,False,False,False,False,False,True,False,True,True,True,False,False
283,False,False,False,False,False,True,False,True,True,True,False,False
284,False,False,False,False,False,True,False,True,True,True,False,False
285,False,False,False,False,False,True,False,True,True,True,False,False
286,False,False,False,False,False,True,False,True,True,True,False,False
287,False,False,False,False,False,True,False,True,True,True,False,False
288,False,False,False,False,False,True,False,True,True,True,False,False
289,False,False,False,False,False,True,False,True,True,True,False,False
290,False,False,False,False,False,True,False,True,True,True,False,False
291,False,False,False,False,False,True,False,True,True,True,False,False
292,False,False,False,False,False,True,False,True,True,True,False,False
293,False,False,False,False,False,True,False,True,True,True,False,False
294,False,False,False,False,False,True,False,True,True,True,False,False
295,False,False,False,False,False,True,False,True,True,True,False,False
296,False,False,False,False,False,True,False,True,True,True,False,False
297,False,False,False,False,False,True,False,True,True,True,False,False
298,False,False,False,False,False,True,False,True,True,True,False,False
299,False,False,False,False,False,True,False,True,True,True,False,False
300,False,False,False,False,False,True,False,True,True,True,False,False
301,False,False,False,False,False,True,False,True,True,True,False,False
302,False,False,False,False,False,True,False,True,True,True,False,False
303,False,False,False,False,False,True,False,True,True,True,False,False
304,False,False,False,False,False,True,False,True,True,True,False,False
305,False,False,False,False,False,True,False,True,True,True,False,False
306,False,False,False,False,False,True,False,True,True,True,False,False
307,False,False,False,False,False,True,False,True,True,True,False,False
308,False,False,False,False,False,True,False,True,True,True,False,False
309,False,False,False,False,False,True,False,True,True,True,False,False
310,False,False,False,False,False,True,False,True,True,True,False,False
311,False,False,False,False,False,True,False,True,True,True,False,False
312,False,False,False,False,False,True,False,True,True,True,False,False
313,False,False,False,False,False,True,False,True,True,True,False,False
314,False,False,False,False,False,True,False,True,True,True,False,False
315,False,False,False,False,False,True,False,True,True,True,False,False
316,False,False,False,False,False,True,False,True,True,True,False,False
317,False,False,False,False,False,True,False,True,True,True,False,False
318,False,False,False,False,False,True,False,True,True,True,False,False
319,False,False,False,False,False,True,False,True,True,True,False,False
320,False,False,False,False,False,True,False,True,True,True,False,False
321,False,False,False,False,False,True,False,True,True,True,False,False
322,False,False,False,False,False,True,False,True,True,True,False,False
323,False,False,False,False,False,True,False,True,True,True,False,False
324,False,False,False,False,False,True,False,True,True,True,False,False
325,False,False,False,False,False,True,False,True,True,True,False,False
326,False,False,False,False,False,True,False,True,True,True,False,False
327,False,False,False,False,False,True,False,True,True,True,False,False
328,False,False,False,False,False,True,False,True,True,True,False,False
329,False,False,False,False,False,True,False,True,True,True,False,False
330,False,False,False,False,False,True,False,True,True,True,False,False
331,False,False,False,False,False,True,False,True,True,True,False,False
332,False,False,False,False,False,True,False,True,True,True,False,False
333,False,False,False,False,False,True,False,True,True,True,False,False
334,False,False,False,False,False,True,False,True,True,True,False,False
335,False,False,False,False,False,True,False,True,True,True,False,False
336,False,False,False,False,False,True,False,True,True,True,False,False
337,False,False,False,False,False,True,False,True,True,True,False,False
338,False,False,False,False,False,True,False,True,True,True,False,False
339,False,False,False,False,False,True,False,True,True,True,False,False
340,False,False,False,False,False,True,False,True,True,True,False,False
341,False,False,False,False,False,True,False,True,True,True,False,False
342,False,False,False,False,False,True,False,True,True,True,False,False
343,False,False,False,False,False,True,False,True,True,True,False,False
344,False,False,False,False,False,True,False,True,True,True,False,False
345,False,False,False,False,False,True,False,True,True,True,False,False
346,False,False,False,False,False,True,False,True,True,True,False,False
347,False,False,False,False,False,True,False,True,True,True,False,False
348,False,False,False,False,False,True,False,True,True,True,False,False
349,False,False,False,False,False,True,False,True,True,True,False,False
350,False,False,False,False,False,True,False,True,True,True,False,False
351,False,False,False,False,False,True,False,True,True,True,False,False
352,False,False,False,False,False,True,False,True,True,True,False,False
353,False,False,False,False,False,True,False,True,True,True,False,False
354,False,False,False,False,False,True,False,True,True,True,False,False
355,False,False,False,False,False,True,False,True,True,True,False,False
356,False,False,False,False,False,True,False,True,True,True,False,False
357,False,False,False,False,False,True,False,True,True,True,False,False
358,False,False,False,False,False,True,False,True,True,True,False,False
359,False,False,False,False,False,True,False,True,True,True,False,False
360,False,False,False,False,False,True,False,True,True,True,False,False
361,False,False,False,False,False,True,False,True,True,True,False,False
362,False,False,False,False,False,True,False,True,True,True,False,False
363,False,False,False,False,False,True,False,True,True,True,False,False
364,False,False,False,False,False,True,False,True,True,True,False,False
365,False,False,False,False,False,True,False,True,True,True,False,False
366,False,False,False,False,False,True,False,True,True,True,False,False
367,False,False,False,False,False,True,False,True,True,True,False,False
368,False,False,False,False,False,True,False,True,True,True,False,False
369,False,False,False,False,False,True,False,True,True,True,False,False
370,False,False,False,False,False,True,False,True,True,True,False,False
371,False,False,False,False,False,True,False,True,True,True,False,False
372,False,False,False,False,False,True,False,True,True,True,False,False
373,False,False,False,False,False,True,False,True,True,True,False,False
374,False,False,False,False,False,True,False,True,True,True,False,False
375,False,False,False,False,False,True,False,True,True,True,False,False
376,False,False,False,False,False,True,False,True,True,True,False,False
377,False,False,False,False,False,True,False,True,True,True,False,False
378,False,False,False,False,False,True,False,True,True,True,False,False
379,False,False,False,False,False,True,False,True,True,True,False,False
380,False,False,False,False,False,True,False,True,True,True,False,False
381,False,False,False,False,False,True,False,True,True,True,False,False
382,False,False,False,False,False,True,False,True,True,True,False,False
383,False,False,False,False,False,True,False,True,True,True,False,False
384,False,False,False,False,False,True,False,True,True,True,False,False
385,False,False,False,False,False,True,False,True,True,True,False,False
386,False,False,False,False,False,True,False,True,True,True,False,False
387,False,False,False,False,False,True,False,True,True,True,False,False
388,False,False,False,False,False,True,False,True,True,True,False,False
389,False,False,False,False,False,True,False,True,True,True,False,False
390,False,False,False,False,False,True,False,True,True,True,False,False
391,False,False,False,False,False,True,False,True,True,True,False,False
392,False,False,False,False,False,True,False,True,True,True,False,False
393,False,False,False,False,False,True,False,True,True,True,False,False
394,False,False,False,False,False,True,False,True,True,True,False,False
395,False,False,False,False,False,True,False,True,True,True,False,False
396,False,False,False,False,False,True,False,True,True,True,False,False
397,False,False,False,False,False,True,False,True,True,True,False,False
398,False,False,False,False,False,True,False,True,True,True,False,False
399,False,False,False,False,False,True,False,True,True,True,False,False
400,False,False,False,False,False,True,False,True,True,True,False,False
401,False,False,False,False,False,True,False,True,True,True,False,False
402,False,False,False,False,False,True,False,True,True,True,False,False
403,False,False,False,False,False,True,False,True,True,True,False,False
404,False,False,False,False,False,True,False,True,True,True,False,False
405,False,False,False,False,False,True,False,True,True,True,False,False
406,False,False,False,False,False,True,False,True,True,True,False,False
407,False,False,False,False,False,True,False,True,True,True,False,False
408,False,False,False,False,False,True,False,True,True,True,False,False
409,False,False,False,False,False,True,False,True,True,True,False,False
410,False,False,False,False,False,True,False,True,True,True,False,False
411,False,False,False,False,False,True,False,True,True,True,False,False
412,False,False,False,False,False,True,False,True,True,True,False,False
413,False,False,False,False,False,True,False,True,True,True,False,False
414,False,False,False,False,False,True,False,True,True,True,False,False
415,False,False,False,False,False,True,False,True,True,True,False,False
416,False,False,False,False,False,True,False,True,True,True,False,False
417,False,False,False,False,False,True,False,True,True,True,False,False
418,False,False,False,False,False,True,False,True,True,True,False,False
419,False,False,False,False,False,True,False,True,True,True,False,False
420,False,False,False,False,False,True,False,True,True,True,False,False
421,False,False,False,False,False,True,False,True,True,True,False,False
422,False,False,False,False,False,True,False,True,True,True,False,False
423,False,False,False,False,False,True,False,True,True,True,False,False
424,False,False,False,False,False,True,False,True,True,True,False,False
425,False,False,False,False,False,True,False,True,True,True,False,False
426,False,False,False,False,False,True,False,True,True,True,False,False
427,False,False,False,False,False,True,False,True,True,True,False,False
428,False,False,False,False,False,True,False,True,True,True,False,False
429,False,False,False,False,False,True,False,True,True,True,False,False
430,False,False,False,False,False,True,False,True,True,True,False,False
431,False,False,False,False,False,True,False,True,True,True,False,False
432,False,False,False,False,False,True,False,True,True,True,False,False
433,False,False,False,False,False,True,False,True,True,True,False,False
434,False,False,False,False,False,True,False,True,True,True,False,False
435,False,False,False,False,False,True,False,True,True,True,False,False
436,False,False,False,False,False,True,False,True,True,True,False,False
437,False,False,False,False,False,True,False,True,True,True,False,False
438,False,False,False,False,False,True,False,True,True,True,False,False
439,False,False,False,False,False,True,False,True,True,True,False,False
440,False,False,False,False,False,True,False,True,True,True,False,False
441,False,False,False,False,False,True,False,True,True,True,False,False
442,False,False,False,False,False,True,False,True,True,True,False,False
443,False,False,False,False,False,True,False,True,True,True,False,False
444,False,False,False,False,False,True,False,True,True,True,False,False
445,False,False,False,False,False,True,False,True,True,True,False,False
446,False,False,False,False,False,True,False,True,True,True,False,False
447,False,False,False,False,False,True,False,True,True,True,False,False
448,False,False,False,False,False,True,False,True,True,True,False,False
449,False,False,False,False,False,True,False,True,True,True,False,False
450,False,False,False,False,False,True,False,True,True,True,False,False
451,False,False,False,False,False,True,False,True,True,True,False,False
452,False,False,False,False,False,True,False,True,True,True,False,False
453,False,False,False,False,False,True,False,True,True,True,False,False
454,False,False,False,False,False,True,False,True,True,True,False,False
455,False,False,False,False,False,True,False,True,True,True,False,False
456,False,False,False,False,False,True,False,True,True,True,False,False
457,False,False,False,False,False,True,False,True,True,True,False,False
458,False,False,False,False,False,True,False,True,True,True,False,False
459,False,False,False,False,False,True,False,True,True,True,False,False
460,False,False,False,False,False,True,False,True,True,True,False,False
461,False,False,False,False,False,True,False,True,True,True,False,False
462,False,False,False,False,False,True,False,True,True,True,False,False
463,False,False,False,False,False,True,False,True,True,True,False,False
464,False,False,False,False,False,True,False,True,True,True,False,False
465,False,False,False,False,False,True,False,True,True,True,False,False
466,False,False,False,False,False,True,False,True,True,True,False,False
467,False,False,False,False,False,True,False,True,True,True,False,False
468,False,False,False,False,False,True,False,True,True,True,False,False
469,False,False,False,False,False,True,False,True,True,True,False,False
470,False,False,False,False,False,True,False,True,True,True,False,False
471,False,False,False,False,False,True,False,True,True,True,False,False
472,False,False,False,False,False,True,False,True,True,True,False,False
473,False,False,False,False,False,True,False,True,True,True,False,False
474,False,False,False,False,False,True,False,True,True,True,False,False
475,False,False,False,False,False,True,False,True,True,True,False,False
476,False,False,False,False,False,True,False,True,True,True,False,False
477,False,False,False,False,False,True,False,True,True,True,False,False
478,False,False,False,False,False,True,False,True,True,True,False,False
479,False,False,False,False,False,True,False,True,True,True,False,False
480,False,False,False,False,False,True,False,True,True,True,False,False
481,False,False,False,False,False,True,False,True,True,True,False,False
482,False,False,False,False,False,True,False,True,True,True,False,False
483,False,False,False,False,False,True,False,True,True,True,False,False
484,False,False,False,False,False,True,False,True,True,True,False,False
485,False,False,False,False,False,True,False,True,True,True,False,False
486,False,False,False,False,False,True,False,True,True,True,False,False
487,False,False,False,False,False,True,False,True,True,True,False,False
488,False,False,False,False,False,True,False,True,True,True,False,False
489,False,False,False,False,False,True,False,True,True,True,False,False
490,False,False,False,False,False,True,False,True,True,True,False,False
491,False,False,False,False,False,True,False,True,True,True,False,False
492,False,False,False,False,False,True,False,True,True,True,False,False
493,False,False,False,False,False,True,False,True,True,True,False,False
494,False,False,False,False,False,True,False,True,True,True,False,False
495,False,False,False,False,False,True,False,True,True,True,False,False
496,False,False,False,False,False,True,False,True,True,True,False,False
497,False,False,False,False,False,True,False,True,True,True,False,False
498,False,False,False,False,False,True,False,True,True,True,False,False
499,False,False,False,False,False,True,False,True,True,True,False,False
500,False,False,False,False,False,True,False,True,True,True,False,False
501,False,False,False,False,False,True,False,True,True,True,False,False
502,False,False,False,False,False,True,False,True,True,True,False,False
503,False,False,False,False,False,True,False,True,True,True,False,False
504,False,False,False,False,False,True,False,True,True,True,False,False
505,False,False,False,False,False,True,False,True,True,True,False,False
506,False,False,False,False,False,True,False,True,True,True,False,False
507,False,False,False,False,False,True,False,True,True,True,False,False
508,False,False,False,False,False,True,False,True,True,True,False,False
509,False,False,False,False,False,True,False,True,True,True,False,False
510,False,False,False,False,False,True,False,True,True,True,False,False
511,False,False,False,False,False,True,False,True,True,True,False,False
512,False,False,False,False,False,True,False,True,True,True,False,False
513,False,False,False,False,False,True,False,True,True,True,False,False
514,False,False,False,False,False,True,False,True,True,True,False,False
515,False,False,False,False,False,True,False,True,True,True,False,False
516,False,False,False,False,False,True,False,True,True,True,False,False
517,False,False,False,False,False,True,False,True,True,True,False,False
518,False,False,False,False,False,True,False,True,True,True,False,False
519,False,False,False,False,False,True,False,True,True,True,False,False
520,False,False,False,False,False,True,False,True,True,True,False,False
521,False,False,False,False,False,True,False,True,True,True,False,False
522,False,False,False,False,False,True,False,True,True,True,False,False
523,False,False,False,False,False,True,False,True,True,True,False,False
524,False,False,False,False,False,True,False,True,True,True,False,False
525,False,False,False,False,False,True,False,True,True,True,False,False
526,False,False,False,False,False,True,False,True,True,True,False,False
527,False,False,False,False,False,True,False,True,True,True,False,False
528,False,False,False,False,False,True,False,True,True,True,False,False
529,False,False,False,False,False,True,False,True,True,True,False,False
530,False,False,False,False,False,True,False,True,True,True,False,False
531,False,False,False,False,False,True,False,True,True,True,False,False
