Step,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12
41,False,True,True,False,False,True,False,False,True,False,False,False
42,False,True,True,False,False,True,False,False,True,False,False,False
43,False,True,True,False,False,True,False,False,True,False,False,False
44,False,True,True,False,False,True,False,False,True,False,False,False
45,False,True,True,False,False,True,False,False,True,False,False,False
46,False,True,True,False,False,True,False,False,True,False,False,False
47,False,True,True,False,False,True,False,False,True,False,False,False
48,False,True,True,False,False,True,False,False,True,False,False,False
49,False,True,True,False,False,True,False,False,True,False,False,False
50,False,True,True,False,False,True,False,False,True,False,False,False
51,False,True,True,False,False,True,False,False,True,False,False,False
52,False,True,True,False,False,True,False,False,True,False,False,False
53,False,True,True,False,False,True,False,False,True,False,False,False
54,False,True,True,False,False,True,False,False,True,False,False,False
55,False,True,True,False,False,True,False,False,True,False,False,False
56,False,True,True,False,False,True,False,False,True,False,False,False
57,False,True,True,False,False,True,False,False,True,False,False,False
58,False,True,True,False,False,True,False,False,True,False,False,False
59,False,True,True,False,False,True,False,False,True,False,False,False
60,False,True,True,False,False,True,False,False,True,False,False,False
61,False,True,True,False,False,True,False,False,True,False,False,False
62,False,True,True,False,False,True,False,False,True,False,False,False
63,False,True,True,False,False,True,False,False,True,False,False,False
64,False,True,True,False,False,True,False,False,True,False,False,False
65,False,True,True,False,False,True,False,False,True,False,False,False
66,False,True,True,False,False,True,False,False,True,False,False,False
67,False,True,True,False,False,True,False,False,True,False,False,False
68,False,True,True,False,False,True,False,False,True,False,False,False
69,False,True,True,False,False,True,False,False,True,False,False,False
70,False,True,True,False,False,True,False,False,True,False,False,False
71,False,True,True,False,False,True,False,False,True,False,False,False
72,False,True,True,False,False,True,False,False,True,False,False,False
73,False,True,True,False,False,True,False,False,True,False,False,False
74,False,True,True,False,False,True,False,False,True,False,False,False
75,False,True,True,False,False,True,False,False,True,False,False,False
76,False,True,True,False,False,True,False,False,True,False,False,False
77,False,True,True,False,False,True,False,False,True,False,False,False
78,False,True,True,False,False,True,False,False,True,False,False,False
79,False,True,True,False,False,True,False,False,True,False,False,False
80,False,True,True,False,False,True,False,False,True,False,False,False
81,False,True,True,False,False,True,False,False,True,False,False,False
82,False,True,True,False,False,True,False,False,True,False,False,False
83,False,True,True,False,False,True,False,False,True,False,False,False
84,False,True,True,False,False,True,False,False,True,False,False,False
85,False,True,True,False,False,True,False,False,True,False,False,False
86,False,True,True,False,False,True,False,False,True,False,False,False
87,False,True,True,False,False,True,False,False,True,False,False,False
88,False,True,True,False,False,True,False,False,True,False,False,False
89,False,True,True,False,False,True,False,False,True,False,False,False
90,False,True,True,False,False,True,False,False,True,False,False,False
91,False,True,True,False,False,True,False,False,True,False,False,False
92,False,True,True,False,False,True,False,False,True,False,False,False
93,False,True,True,False,False,True,False,False,True,False,False,False
94,False,True,True,False,False,True,False,False,True,False,False,False
95,False,True,True,False,False,True,False,False,True,False,False,False
96,False,True,True,False,False,True,False,False,True,False,False,False
97,False,True,True,False,False,True,False,False,True,False,False,False
98,False,True,True,False,False,True,False,False,True,False,False,False
99,False,True,True,False,False,True,False,False,True,False,False,False
100,False,True,True,False,False,True,False,False,True,False,False,False
101,False,True,True,False,False,True,False,False,True,False,False,False
102,False,True,True,False,False,True,False,False,True,False,False,False
103,False,True,True,False,False,True,False,False,True,False,False,False
104,False,True,True,False,False,True,False,False,True,False,False,False
105,False,True,True,False,False,True,False,False,True,False,False,False
106,False,True,True,False,False,True,False,False,True,False,False,False
107,False,True,True,False,False,True,False,False,True,False,False,False
108,False,True,True,False,False,True,False,False,True,False,False,False
109,False,True,True,False,False,True,False,False,True,False,False,False
110,False,True,True,False,False,True,False,False,True,False,False,False
111,False,True,True,False,False,True,False,False,True,False,False,False
112,False,True,True,False,False,True,False,False,True,False,False,False
113,False,True,True,False,False,True,False,False,True,False,False,False
114,False,True,True,False,False,True,False,False,True,False,False,False
115,False,True,True,False,False,True,False,False,True,False,False,False
116,False,True,True,False,False,True,False,False,True,False,False,False
117,False,True,True,False,False,True,False,False,True,False,False,False
118,False,True,True,False,False,True,False,False,True,False,False,False
119,False,True,True,False,False,True,False,False,True,False,False,False
120,False,True,True,False,False,True,False,False,True,False,False,False
121,False,True,True,False,False,True,False,False,True,False,False,False
122,False,True,True,False,False,True,False,False,True,False,False,False
123,False,True,True,False,False,True,False,False,True,False,False,False
124,False,True,True,False,False,True,False,False,True,False,False,False
125,False,True,True,False,False,True,False,False,True,False,False,False
126,False,True,True,False,False,True,False,False,True,False,False,False
127,False,True,True,False,False,True,False,False,True,False,False,False
128,False,True,True,False,False,True,False,False,True,False,False,False
129,False,True,True,False,False,True,False,False,True,False,False,False
130,False,True,True,False,False,True,False,False,True,False,False,False
131,False,True,True,False,False,True,False,False,True,False,False,False
132,False,True,True,False,False,True,False,False,True,False,False,False
133,False,True,True,False,False,True,False,False,True,False,False,False
134,False,True,True,False,False,True,False,False,True,False,False,False
135,False,True,True,False,False,True,False,False,True,False,False,False
136,False,True,True,False,False,True,False,False,True,False,False,False
137,False,True,True,False,False,True,False,False,True,False,False,False
138,False,True,True,False,False,True,False,False,True,False,False,False
139,False,True,True,False,False,True,False,False,True,False,False,False
140,False,True,True,False,False,True,False,False,True,False,False,False
141,False,True,True,False,False,True,False,False,True,False,False,False
142,False,True,True,False,False,True,False,False,True,False,False,False
143,False,True,True,False,False,True,False,False,True,False,False,False
144,False,True,True,False,False,True,False,False,True,False,False,False
145,False,True,True,False,False,True,False,False,True,False,False,False
146,False,True,True,False,False,True,False,False,True,False,False,False
147,False,True,True,False,False,True,False,False,True,False,False,False
148,False,True,True,False,False,True,False,False,True,False,False,False
149,False,True,True,False,False,True,False,False,True,False,False,False
150,False,True,True,False,False,True,False,False,True,False,False,False
151,False,True,True,False,False,True,False,False,True,False,False,False
152,False,True,True,False,False,True,False,False,True,False,False,False
153,False,True,True,False,False,True,False,False,True,False,False,False
154,False,True,True,False,False,True,False,False,True,False,False,False
155,False,True,True,False,False,True,False,False,True,False,False,False
156,False,True,True,False,False,True,False,False,True,False,False,False
157,False,True,True,False,False,True,False,False,True,False,False,False
158,False,True,True,False,False,True,False,False,True,False,False,False
159,False,True,True,False,False,True,False,False,True,False,False,False
160,False,True,True,False,False,True,False,False,True,False,False,False
161,False,True,True,False,False,True,False,False,True,False,False,False
162,False,True,True,False,False,True,False,False,True,False,False,False
163,False,True,True,False,False,True,False,False,True,False,False,False
164,False,True,True,False,False,True,False,False,True,False,False,False
165,False,True,True,False,False,True,False,False,True,False,False,False
166,False,True,True,False,False,True,False,False,True,False,False,False
167,False,True,True,False,False,True,False,False,True,False,False,False
168,False,True,True,False,False,True,False,False,True,False,False,False
169,False,True,True,False,False,True,False,False,True,False,False,False
170,False,True,True,False,False,True,False,False,True,False,False,False
171,False,True,True,False,False,True,False,False,True,False,False,False
172,False,True,True,False,False,True,False,False,True,False,False,False
173,False,True,True,False,False,True,False,False,True,False,False,False
174,False,True,True,False,False,True,False,False,True,False,False,False
175,False,True,True,False,False,True,False,False,True,False,False,False
176,False,True,True,False,False,True,False,False,True,False,False,False
177,False,True,True,False,False,True,False,False,True,False,False,False
178,False,True,True,False,False,True,False,False,True,False,False,False
179,False,True,True,False,False,True,False,False,True,False,False,False
180,False,True,True,False,False,True,False,False,True,False,False,False
181,False,True,True,False,False,True,False,False,True,False,False,False
182,False,True,True,False,False,True,False,False,True,False,False,False
183,False,True,True,False,False,True,False,False,True,False,False,False
184,False,True,True,False,False,True,False,False,True,False,False,False
185,False,True,True,False,False,True,False,False,True,False,False,False
186,False,True,True,False,False,True,False,False,True,False,False,False
187,False,True,True,False,False,True,False,False,True,False,False,False
188,False,True,True,False,False,True,False,False,True,False,False,False
189,False,True,True,False,False,True,False,False,True,False,False,False
190,False,True,True,False,False,True,False,False,True,False,False,False
191,False,True,True,False,False,True,False,False,True,False,False,False
192,False,True,True,False,False,True,False,False,True,False,False,False
193,False,True,True,False,False,True,False,False,True,False,False,False
194,False,True,True,False,False,True,False,False,True,False,False,False
195,False,True,True,False,False,True,False,False,True,False,False,False
196,False,True,True,False,False,True,False,False,True,False,False,False
197,False,True,True,False,False,True,False,False,True,False,False,False
198,False,True,True,False,False,True,False,False,True,False,False,False
199,False,True,True,False,False,True,False,False,True,False,False,False
200,False,True,True,False,False,True,False,False,True,False,False,False
201,False,True,True,False,False,True,False,False,True,False,False,False
202,False,True,True,False,False,True,False,False,True,False,False,False
203,False,True,True,False,False,True,False,False,True,False,False,False
204,False,True,True,False,False,True,False,False,True,False,False,False
205,False,True,True,False,False,True,False,False,True,False,False,False
206,False,True,True,False,False,True,False,False,True,False,False,False
207,False,True,True,False,False,True,False,False,True,False,False,False
208,False,True,True,False,False,True,False,False,True,False,False,False
209,False,True,True,False,False,True,False,False,True,False,False,False
210,False,True,True,False,False,True,False,False,True,False,False,False
211,False,True,True,False,False,True,False,False,True,False,False,False
212,False,True,True,False,False,True,False,False,True,False,False,False
213,False,True,True,False,False,True,False,False,True,False,False,False
214,False,True,True,False,False,True,False,False,True,False,False,False
215,False,True,True,False,False,True,False,False,True,False,False,False
216,False,True,True,False,False,True,False,False,True,False,False,False
217,False,True,True,False,False,True,False,False,True,False,False,False
218,False,True,True,False,False,True,False,False,True,False,False,False
219,False,True,True,False,False,True,False,False,True,False,False,False
220,False,True,True,False,False,True,False,False,True,False,False,False
221,False,True,True,False,False,True,False,False,True,False,False,False
222,False,True,True,False,False,True,False,False,True,False,False,False
223,False,True,True,False,False,True,False,False,True,False,False,False
224,False,True,True,False,False,True,False,False,True,False,False,False
225,False,True,True,False,False,True,False,False,True,False,False,False
226,False,True,True,False,False,True,False,False,True,False,False,False
227,False,True,True,False,False,True,False,False,True,False,False,False
228,False,True,True,False,False,True,False,False,True,False,False,False
229,False,True,True,False,False,True,False,False,True,False,False,False
230,False,True,True,False,False,True,False,False,True,False,False,False
231,False,True,True,False,False,True,False,False,True,False,False,False
232,False,True,True,False,False,True,False,False,True,False,False,False
233,False,True,True,False,False,True,False,False,True,False,False,False
234,False,True,True,False,False,True,False,False,True,False,False,False
235,False,True,True,False,False,True,False,False,True,False,False,False
236,False,True,True,False,False,True,False,False,True,False,False,False
237,False,True,True,False,False,True,False,False,True,False,False,False
238,False,True,True,False,False,True,False,False,True,False,False,False
239,False,True,True,False,False,True,False,False,True,False,False,False
240,False,True,True,False,False,True,False,False,True,False,False,False
241,False,True,True,False,False,True,False,False,True,False,False,False
242,False,True,True,False,False,True,False,False,True,False,False,False
243,False,True,True,False,False,True,False,False,True,False,False,False
244,False,True,True,False,False,True,False,False,True,False,False,False
245,False,True,True,False,False,True,False,False,True,False,False,False
246,False,True,True,False,False,True,False,False,True,False,False,False
247,False,True,True,False,False,True,False,False,True,False,False,False
248,False,True,True,False,False,True,False,False,True,False,False,False
249,False,True,True,False,False,True,False,False,True,False,False,False
250,False,True,True,False,False,True,False,False,True,False,False,False
251,False,True,True,False,False,True,False,False,True,False,False,False
252,False,True,True,False,False,True,False,False,True,False,False,False
253,False,True,True,False,False,True,False,False,True,False,False,False
254,False,True,True,False,False,True,False,False,True,False,False,False
255,False,True,True,False,False,True,False,False,True,False,False,False
256,False,True,True,False,False,True,False,False,True,False,False,False
257,False,True,True,False,False,True,False,False,True,False,False,False
258,False,True,True,False,False,True,False,False,True,False,False,False
259,False,True,True,False,False,True,False,False,True,False,False,False
260,False,True,True,False,False,True,False,False,True,False,False,False
261,False,True,True,False,False,True,False,False,True,False,False,False
262,False,True,True,False,False,True,False,False,True,False,False,False
263,False,True,True,False,False,True,False,False,True,False,False,False
264,False,True,True,False,False,True,False,False,True,False,False,False
265,False,True,True,False,False,True,False,False,True,False,False,False
266,False,True,True,False,False,True,False,False,True,False,False,False
267,False,True,True,False,False,True,False,False,True,False,False,False
268,False,True,True,False,False,True,False,False,True,False,False,False
269,False,True,True,False,False,True,False,False,True,False,False,False
270,False,True,True,False,False,True,False,False,True,False,False,False
271,False,True,True,False,False,True,False,False,True,False,False,False
272,False,True,True,False,False,True,False,False,True,False,False,False
273,False,True,True,False,False,True,False,False,True,False,False,False
274,False,True,True,False,False,True,False,False,True,False,False,False
275,False,True,True,False,False,True,False,False,True,False,False,False
276,False,True,True,False,False,True,False,False,True,False,False,False
277,False,True,True,False,False,True,False,False,True,False,False,False
278,False,True,True,False,False,True,False,False,True,False,False,False
279,False,True,True,False,False,True,False,False,True,False,False,False
280,False,True,True,False,False,True,False,False,True,False,False,False
281,False,True,True,False,False,True,False,False,True,False,False,False
282,False,True,True,False,False,True,False,False,True,False,False,False
283,False,True,True,False,False,True,False,False,True,False,False,False
284,False,True,True,False,False,True,False,False,True,False,False,False
285,False,True,True,False,False,True,False,False,True,False,False,False
286,False,True,True,False,False,True,False,False,True,False,False,False
287,False,True,True,False,False,True,False,False,True,False,False,False
288,False,True,True,False,False,True,False,False,True,False,False,False
289,False,True,True,False,False,True,False,False,True,False,False,False
290,False,True,True,False,False,True,False,False,True,False,False,False
291,False,True,True,False,False,True,False,False,True,False,False,False
292,False,True,True,False,False,True,False,False,True,False,False,False
293,False,True,True,False,False,True,False,False,True,False,False,False
294,False,True,True,False,False,True,False,False,True,False,False,False
295,False,True,True,False,False,True,False,False,True,False,False,False
296,False,True,True,False,False,True,False,False,True,False,False,False
297,False,True,True,False,False,True,False,False,True,False,False,False
298,False,True,True,False,False,True,False,False,True,False,False,False
299,False,True,True,False,False,True,False,False,True,False,False,False
300,False,True,True,False,False,True,False,False,True,False,False,False
301,False,True,True,False,False,True,False,False,True,False,False,False
302,False,True,True,False,False,True,False,False,True,False,False,False
303,False,True,True,False,False,True,False,False,True,False,False,False
304,False,True,True,False,False,True,False,False,True,False,False,False
305,False,True,True,False,False,True,False,False,True,False,False,False
306,False,True,True,False,False,True,False,False,True,False,False,False
307,False,True,True,False,False,True,False,False,True,False,False,False
308,False,True,True,False,False,True,False,False,True,False,False,False
309,False,True,True,False,False,True,False,False,True,False,False,False
310,False,True,True,False,False,True,False,False,True,False,False,False
311,False,True,True,False,False,True,False,False,True,False,False,False
312,False,True,True,False,False,True,False,False,True,False,False,False
313,False,True,True,False,False,True,False,False,True,False,False,False
314,False,True,True,False,False,True,False,False,True,False,False,False
315,False,True,True,False,False,True,False,False,True,False,False,False
316,False,True,True,False,False,True,False,False,True,False,False,False
317,False,True,True,False,False,True,False,False,True,False,False,False
318,False,True,True,False,False,True,False,False,True,False,False,False
319,False,True,True,False,False,True,False,False,True,False,False,False
320,False,True,True,False,False,True,False,False,True,False,False,False
321,False,True,True,False,False,True,False,False,True,False,False,False
322,False,True,True,False,False,True,False,False,True,False,False,False
323,False,True,True,False,False,True,False,False,True,False,False,False
324,False,True,True,False,False,True,False,False,True,False,False,False
325,False,True,True,False,False,True,False,False,True,False,False,False
326,False,True,True,False,False,True,False,False,True,False,False,False
327,False,True,True,False,False,True,False,False,True,False,False,False
328,False,True,True,False,False,True,False,False,True,False,False,False
329,False,True,True,False,False,True,False,False,True,False,False,False
330,False,True,True,False,False,True,False,False,True,False,False,False
331,False,True,True,False,False,True,False,False,True,False,False,False
332,False,True,True,False,False,True,False,False,True,False,False,False
333,False,True,True,False,False,True,False,False,True,False,False,False
334,False,True,True,False,False,True,False,False,True,False,False,False
335,False,True,True,False,False,True,False,False,True,False,False,False
336,False,True,True,False,False,True,False,False,True,False,False,False
337,False,True,True,False,False,True,False,False,True,False,False,False
338,False,True,True,False,False,True,False,False,True,False,False,False
339,False,True,True,False,False,True,False,False,True,False,False,False
340,False,True,True,False,False,True,False,False,True,False,False,False
341,False,True,True,False,False,True,False,False,True,False,False,False
342,False,True,True,False,False,True,False,False,True,False,False,False
343,False,True,True,False,False,True,False,False,True,False,False,False
344,False,True,True,False,False,True,False,False,True,False,False,False
345,False,True,True,False,False,True,False,False,True,False,False,False
346,False,True,True,False,False,True,False,False,True,False,False,False
347,False,True,True,False,False,True,False,False,True,False,False,False
348,False,True,True,False,False,True,False,False,True,False,False,False
349,False,True,True,False,False,True,False,False,True,False,False,False
350,False,True,True,False,False,True,False,False,True,False,False,False
351,False,True,True,False,False,True,False,False,True,False,False,False
352,False,True,True,False,False,True,False,False,True,False,False,False
353,False,True,True,False,False,True,False,False,True,False,False,False
354,False,True,True,False,False,True,False,False,True,False,False,False
355,False,True,True,False,False,True,False,False,True,False,False,False
356,False,True,True,False,False,True,False,False,True,False,False,False
357,False,True,True,False,False,True,False,False,True,False,False,False
358,False,True,True,False,False,True,False,False,True,False,False,False
359,False,True,True,False,False,True,False,False,True,False,False,False
360,False,True,True,False,False,True,False,False,True,False,False,False
361,False,True,True,False,False,True,False,False,True,False,False,False
362,False,True,True,False,False,True,False,False,True,False,False,False
363,False,True,True,False,False,True,False,False,True,False,False,False
364,False,True,True,False,False,True,False,False,True,False,False,False
365,False,True,True,False,False,True,False,False,True,False,False,False
366,False,True,True,False,False,True,False,False,True,False,False,False
367,False,True,True,False,False,True,False,False,True,False,False,False
368,False,True,True,False,False,True,False,False,True,False,False,False
369,False,True,True,False,False,True,False,False,True,False,False,False
370,False,True,True,False,False,True,False,False,True,False,False,False
371,False,True,True,False,False,True,False,False,True,False,False,False
372,False,True,True,False,False,True,False,False,True,False,False,False
373,False,True,True,False,False,True,False,False,True,False,False,False
374,False,True,True,False,False,True,False,False,True,False,False,False
375,False,True,True,False,False,True,False,False,True,False,False,False
376,False,True,True,False,False,True,False,False,True,False,False,False
377,False,True,True,False,False,True,False,False,True,False,False,False
378,False,True,True,False,False,True,False,False,True,False,False,False
379,False,True,True,False,False,True,False,False,True,False,False,False
380,False,True,True,False,False,True,False,False,True,False,False,False
381,False,True,True,False,False,True,False,False,True,False,False,False
382,False,True,True,False,False,True,False,False,True,False,False,False
383,False,True,True,False,False,True,False,False,True,False,False,False
384,False,True,True,False,False,True,False,False,True,False,False,False
385,False,True,True,False,False,True,False,False,True,False,False,False
386,False,True,True,False,False,True,False,False,True,False,False,False
387,False,True,True,False,False,True,False,False,True,False,False,False
388,False,True,True,False,False,True,False,False,True,False,False,False
389,False,True,True,False,False,True,False,False,True,False,False,False
390,False,True,True,False,False,True,False,False,True,False,False,False
391,False,True,True,False,False,True,False,False,True,False,False,False
392,False,True,True,False,False,True,False,False,True,False,False,False
393,False,True,True,False,False,True,False,False,True,False,False,False
394,False,True,True,False,False,True,False,False,True,False,False,False
395,False,True,True,False,False,True,False,False,True,False,False,False
396,False,True,True,False,False,True,False,False,True,False,False,False
397,False,True,True,False,False,True,False,False,True,False,False,False
398,False,True,True,False,False,True,False,False,True,False,False,False
399,False,True,True,False,False,True,False,False,True,False,False,False
400,False,True,True,False,False,True,False,False,True,False,False,False
401,False,True,True,False,False,True,False,False,True,False,False,False
402,False,True,True,False,False,True,False,False,True,False,False,False
403,False,True,True,False,False,True,False,False,True,False,False,False
404,False,True,True,False,False,True,False,False,True,False,False,False
405,False,True,True,False,False,True,False,False,True,False,False,False
406,False,True,True,False,False,True,False,False,True,False,False,False
407,False,True,True,False,False,True,False,False,True,False,False,False
408,False,True,True,False,False,True,False,False,True,False,False,False
409,False,True,True,False,False,True,False,False,True,False,False,False
410,False,True,True,False,False,True,False,False,True,False,False,False
411,False,True,True,False,False,True,False,False,True,False,False,False
412,False,True,True,False,False,True,False,False,True,False,False,False
413,False,True,True,False,False,True,False,False,True,False,False,False
414,False,True,True,False,False,True,False,False,True,False,False,False
415,False,True,True,False,False,True,False,False,True,False,False,False
416,False,True,True,False,False,True,False,False,True,False,False,False
417,False,True,True,False,False,True,False,False,True,False,False,False
418,False,True,True,False,False,True,False,False,True,False,False,False
419,False,True,True,False,False,True,False,False,True,False,False,False
420,False,True,True,False,False,True,False,False,True,False,False,False
421,False,True,True,False,False,True,False,False,True,False,False,False
422,False,True,True,False,False,True,False,False,True,False,False,False
423,False,True,True,False,False,True,False,False,True,False,False,False
424,False,True,True,False,False,True,False,False,True,False,False,False
425,False,True,True,False,False,True,False,False,True,False,False,False
426,False,True,True,False,False,True,False,False,True,False,False,False
427,False,True,True,False,False,True,False,False,True,False,False,False
428,False,True,True,False,False,True,False,False,True,False,False,False
429,False,True,True,False,False,True,False,False,True,False,False,False
430,False,True,True,False,False,True,False,False,True,False,False,False
431,False,True,True,False,False,True,False,False,True,False,False,False
432,False,True,True,False,False,True,False,False,True,False,False,False
433,False,True,True,False,False,True,False,False,True,False,False,False
434,False,True,True,False,False,True,False,False,True,False,False,False
435,False,True,True,False,False,True,False,False,True,False,False,False
436,False,True,True,False,False,True,False,False,True,False,False,False
437,False,True,True,False,False,True,False,False,True,False,False,False
438,False,True,True,False,False,True,False,False,True,False,False,False
439,False,True,True,False,False,True,False,False,True,False,False,False
440,False,True,True,False,False,True,False,False,True,False,False,False
441,False,True,True,False,False,True,False,False,True,False,False,False
442,False,True,True,False,False,True,False,False,True,False,False,False
443,False,True,True,False,False,True,False,False,True,False,False,False
444,False,True,True,False,False,True,False,False,True,False,False,False
445,False,True,True,False,False,True,False,False,True,False,False,False
446,False,True,True,False,False,True,False,False,True,False,False,False
447,False,True,True,False,False,True,False,False,True,False,False,False
448,False,True,True,False,False,True,False,False,True,False,False,False
449,False,True,True,False,False,True,False,False,True,False,False,False
450,False,True,True,False,False,True,False,False,True,False,False,False
451,False,True,True,False,False,True,False,False,True,False,False,False
452,False,True,True,False,False,True,False,False,True,False,False,False
453,False,True,True,False,False,True,False,False,True,False,False,False
454,False,True,True,False,False,True,False,False,True,False,False,False
455,False,True,True,False,False,True,False,False,True,False,False,False
456,False,True,True,False,False,True,False,False,True,False,False,False
457,False,True,True,False,False,True,False,False,True,False,False,False
458,False,True,True,False,False,True,False,False,True,False,False,False
459,False,True,True,False,False,True,False,False,True,False,False,False
460,False,True,True,False,False,True,False,False,True,False,False,False
461,False,True,True,False,False,True,False,False,True,False,False,False
462,False,True,True,False,False,True,False,False,True,False,False,False
463,False,True,True,False,False,True,False,False,True,False,False,False
464,False,True,True,False,False,True,False,False,True,False,False,False
465,False,True,True,False,False,True,False,False,True,False,False,False
466,False,True,True,False,False,True,False,False,True,False,False,False
467,False,True,True,False,False,True,False,False,True,False,False,False
468,False,True,True,False,False,True,False,False,True,False,False,False
469,False,True,True,False,False,True,False,False,True,False,False,False
470,False,True,True,False,False,True,False,False,True,False,False,False
471,False,True,True,False,False,True,False,False,True,False,False,False
472,False,True,True,False,False,True,False,False,True,False,False,False
473,False,True,True,False,False,True,False,False,True,False,False,False
474,False,True,True,False,False,True,False,False,True,False,False,False
475,False,True,True,False,False,True,False,False,True,False,False,False
476,False,True,True,False,False,True,False,False,True,False,False,False
477,False,True,True,False,False,True,False,False,True,False,False,False
478,False,True,True,False,False,True,False,False,True,False,False,False
479,False,True,True,False,False,True,False,False,True,False,False,False
480,False,True,True,False,False,True,False,False,True,False,False,False
481,False,True,True,False,False,True,False,False,True,False,False,False
482,False,True,True,False,False,True,False,False,True,False,False,False
483,False,True,True,False,False,True,False,False,True,False,False,False
484,False,True,True,False,False,True,False,False,True,False,False,False
485,False,True,True,False,False,True,False,False,True,False,False,False
486,False,True,True,False,False,True,False,False,True,False,False,False
487,False,True,True,False,False,True,False,False,True,False,False,False
488,False,True,True,False,False,True,False,False,True,False,False,False
489,False,True,True,False,False,True,False,False,True,False,False,False
490,False,True,True,False,False,True,False,False,True,False,False,False
491,False,True,True,False,False,True,False,False,True,False,False,False
492,False,True,True,False,False,True,False,False,True,False,False,False
493,False,True,True,False,False,True,False,False,True,False,False,False
494,False,True,True,False,False,True,False,False,True,False,False,False
495,False,True,True,False,False,True,False,False,True,False,False,False
496,False,True,True,False,False,True,False,False,True,False,False,False
497,False,True,True,False,False,True,False,False,True,False,False,False
498,False,True,True,False,False,True,False,False,True,False,False,False
499,False,True,True,False,False,True,False,False,True,False,False,False
500,False,True,True,False,False,True,False,False,True,False,False,False
501,False,True,True,False,False,True,False,False,True,False,False,False
502,False,True,True,False,False,True,False,False,True,False,False,False
503,False,True,True,False,False,True,False,False,True,False,False,False
504,False,True,True,False,False,True,False,False,True,False,False,False
505,False,True,True,False,False,True,False,False,True,False,False,False
506,False,True,True,False,False,True,False,False,True,False,False,False
507,False,True,True,False,False,True,False,False,True,False,False,False
508,False,True,True,False,False,True,False,False,True,False,False,False
509,False,True,True,False,False,True,False,False,True,False,False,False
510,False,True,True,False,False,True,False,False,True,False,False,False
511,False,True,True,False,False,True,False,False,True,False,False,False
512,False,True,True,False,False,True,False,False,True,False,False,False
513,False,True,True,False,False,True,False,False,True,False,False,False
514,False,True,True,False,False,True,False,False,True,False,False,False
515,False,True,True,False,False,True,False,False,True,False,False,False
516,False,True,True,False,False,True,False,False,True,False,False,False
517,False,True,True,False,False,True,False,False,True,False,False,False
518,False,True,True,False,False,True,False,False,True,False,False,False
519,False,True,True,False,False,True,False,False,True,False,False,False
520,False,True,True,False,False,True,False,False,True,False,False,False
521,False,True,True,False,False,True,False,False,True,False,False,False
522,False,True,True,False,False,True,False,False,True,False,False,False
523,False,True,True,False,False,True,False,False,True,False,False,False
524,False,True,True,False,False,True,False,False,True,False,False,False
525,False,True,True,False,False,True,False,False,True,False,False,False
526,False,True,True,False,False,True,False,False,True,False,False,False
527,False,True,True,False,False,True,False,False,True,False,False,False
528,False,True,True,False,False,True,False,False,True,False,False,False
529,False,True,True,False,False,True,False,False,True,False,False,False
530,False,True,True,False,False,True,False,False,True,False,False,False
531,False,True,True,False,False,True,False,False,True,False,False,False
