Step,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12
219,False,True,False,False,False,False,False,False,False,False,False,False
220,False,True,False,False,False,False,False,False,False,False,False,False
221,False,True,False,False,False,False,False,False,False,False,False,False
222,False,True,False,False,False,False,False,False,False,False,False,False
223,False,True,False,False,False,False,False,False,False,False,False,False
224,False,True,False,False,False,False,False,False,False,False,False,False
225,False,True,False,False,False,False,False,False,False,False,False,False
226,False,True,False,False,False,False,False,False,False,False,False,False
227,False,True,False,False,False,False,False,False,False,False,False,False
228,False,True,False,False,False,False,False,False,False,False,False,False
229,False,True,False,False,False,False,False,False,False,False,False,False
230,False,True,False,False,False,False,False,False,False,False,False,False
231,False,True,False,False,False,False,False,False,False,False,False,False
232,False,True,False,False,False,False,False,False,False,False,False,False
233,False,True,False,False,False,False,False,False,False,False,False,False
234,False,True,False,False,False,False,False,False,False,False,False,False
235,False,True,False,False,False,False,False,False,False,False,False,False
236,False,True,False,False,False,False,False,False,False,False,False,False
237,False,True,False,False,False,False,False,False,False,False,False,False
238,False,True,False,False,False,False,False,False,False,False,False,False
239,False,True,False,False,False,False,False,False,False,False,False,False
240,False,True,False,False,False,False,False,False,False,False,False,False
241,False,True,False,False,False,False,False,False,False,False,False,False
242,False,True,False,False,False,False,False,False,False,False,False,False
243,False,True,False,False,False,False,False,False,False,False,False,False
244,False,True,False,False,False,False,False,False,False,False,False,False
245,False,True,False,False,False,False,False,False,False,False,False,False
246,False,True,False,False,False,False,False,False,False,False,False,False
247,False,True,False,False,False,False,False,False,False,False,False,False
248,False,True,False,False,False,False,False,False,False,False,False,False
249,False,True,False,False,False,False,False,False,False,False,False,False
250,False,True,False,False,False,False,False,False,False,False,False,False
251,False,True,False,False,False,False,False,False,False,False,False,False
252,False,True,False,False,False,False,False,False,False,False,False,False
253,False,True,False,False,False,False,False,False,False,False,False,False
254,False,True,False,False,False,False,False,False,False,False,False,False
255,False,True,False,False,False,False,False,False,False,False,False,False
256,False,True,False,False,False,False,False,False,False,False,False,False
257,False,True,False,False,False,False,False,False,False,False,False,False
258,False,True,False,False,False,False,False,False,False,False,False,False
259,False,True,False,False,False,False,False,False,False,False,False,False
260,False,True,False,False,False,False,False,False,False,False,False,False
261,False,True,False,False,False,False,False,False,False,False,False,False
262,False,True,False,False,False,False,False,False,False,False,False,False
263,False,True,False,False,False,False,False,False,False,False,False,False
264,False,True,False,False,False,False,False,False,False,False,False,False
265,False,True,False,False,False,False,False,False,False,False,False,False
266,False,True,False,False,False,False,False,False,False,False,False,False
267,False,True,False,False,False,False,False,False,False,False,False,False
268,False,True,False,False,False,False,False,False,False,False,False,False
269,False,True,False,False,False,False,False,False,False,False,False,False
270,False,True,False,False,False,False,False,False,False,False,False,False
271,False,True,False,False,False,False,False,False,False,False,False,False
272,False,True,False,False,False,False,False,False,False,False,False,False
273,False,True,False,False,False,False,False,False,False,False,False,False
274,False,True,False,False,False,False,False,False,False,False,False,False
275,False,True,False,False,False,False,False,False,False,False,False,False
276,False,True,False,False,False,False,False,False,False,False,False,False
277,False,True,False,False,False,False,False,False,False,False,False,False
278,False,True,False,False,False,False,False,False,False,False,False,False
279,False,True,False,False,False,False,False,False,False,False,False,False
280,False,True,False,False,False,False,False,False,False,False,False,False
281,False,True,False,False,False,False,False,False,False,False,False,False
282,False,True,False,False,False,False,False,False,False,False,False,False
283,False,True,False,False,False,False,False,False,False,False,False,False
284,False,True,False,False,False,False,False,False,False,False,False,False
285,False,True,False,False,False,False,False,False,False,False,False,False
286,False,True,False,False,False,False,False,False,False,False,False,False
287,False,True,False,False,False,False,False,False,False,False,False,False
288,False,True,False,False,False,False,False,False,False,False,False,False
289,False,True,False,False,False,False,False,False,False,False,False,False
290,False,True,False,False,False,False,False,False,False,False,False,False
291,False,True,False,False,False,False,False,False,False,False,False,False
292,False,True,False,False,False,False,False,False,False,False,False,False
293,False,True,False,False,False,False,False,False,False,False,False,False
294,False,True,False,False,False,False,False,False,False,False,False,False
295,False,True,False,False,False,False,False,False,False,False,False,False
296,False,True,False,False,False,False,False,False,False,False,False,False
297,False,True,False,False,False,False,False,False,False,False,False,False
298,False,True,False,False,False,False,False,False,False,False,False,False
299,False,True,False,False,False,False,False,False,False,False,False,False
300,False,True,False,False,False,False,False,False,False,False,False,False
301,False,True,False,False,False,False,False,False,False,False,False,False
302,False,True,False,False,False,False,False,False,False,False,False,False
303,False,True,False,False,False,False,False,False,False,False,False,False
304,False,True,False,False,False,False,False,False,False,False,False,False
305,False,True,False,False,False,False,False,False,False,False,False,False
306,False,True,False,False,False,False,False,False,False,False,False,False
307,False,True,False,False,False,False,False,False,False,False,False,False
308,False,True,False,False,False,False,False,False,False,False,False,False
309,False,True,False,False,False,False,False,False,False,False,False,False
310,False,True,False,False,False,False,False,False,False,False,False,False
311,False,True,False,False,False,False,False,False,False,False,False,False
312,False,True,False,False,False,False,False,False,False,False,False,False
313,False,True,False,False,False,False,False,False,False,False,False,False
314,False,True,False,False,False,False,False,False,False,False,False,False
315,False,True,False,False,False,False,False,False,False,False,False,False
316,False,True,False,False,False,False,False,False,False,False,False,False
317,False,True,False,False,False,False,False,False,False,False,False,False
318,False,True,False,False,False,False,False,False,False,False,False,False
319,False,True,False,False,False,False,False,False,False,False,False,False
320,False,True,False,False,False,False,False,False,False,False,False,False
321,False,True,False,False,False,False,False,False,False,False,False,False
322,False,True,False,False,False,False,False,False,False,False,False,False
323,False,True,False,False,False,False,False,False,False,False,False,False
324,False,True,False,False,False,False,False,False,False,False,False,False
325,False,True,False,False,False,False,False,False,False,False,False,False
326,False,True,False,False,False,False,False,False,False,False,False,False
327,False,True,False,False,False,False,False,False,False,False,False,False
328,False,True,False,False,False,False,False,False,False,False,False,False
329,False,True,False,False,False,False,False,False,False,False,False,False
330,False,True,False,False,False,False,False,False,False,False,False,False
331,False,True,False,False,False,False,False,False,False,False,False,False
332,False,True,False,False,False,False,False,False,False,False,False,False
333,False,True,False,False,False,False,False,False,False,False,False,False
334,False,True,False,False,False,False,False,False,False,False,False,False
335,False,True,False,False,False,False,False,False,False,False,False,False
336,False,True,False,False,False,False,False,False,False,False,False,False
337,False,True,False,False,False,False,False,False,False,False,False,False
338,False,True,False,False,False,False,False,False,False,False,False,False
339,False,True,False,False,False,False,False,False,False,False,False,False
340,False,True,False,False,False,False,False,False,False,False,False,False
341,False,True,False,False,False,False,False,False,False,False,False,False
342,False,True,False,False,False,False,False,False,False,False,False,False
343,False,True,False,False,False,False,False,False,False,False,False,False
344,False,True,False,False,False,False,False,False,False,False,False,False
345,False,True,False,False,False,False,False,False,False,False,False,False
346,False,True,False,False,False,False,False,False,False,False,False,False
347,False,True,False,False,False,False,False,False,False,False,False,False
348,False,True,False,False,False,False,False,False,False,False,False,False
349,False,True,False,False,False,False,False,False,False,False,False,False
350,False,True,False,False,False,False,False,False,False,False,False,False
351,False,True,False,False,False,False,False,False,False,False,False,False
352,False,True,False,False,False,False,False,False,False,False,False,False
353,False,True,False,False,False,False,False,False,False,False,False,False
354,False,True,False,False,False,False,False,False,False,False,False,False
355,False,True,False,False,False,False,False,False,False,False,False,False
356,False,True,False,False,False,False,False,False,False,False,False,False
357,False,True,False,False,False,False,False,False,False,False,False,False
358,False,True,False,False,False,False,False,False,False,False,False,False
359,False,True,False,False,False,False,False,False,False,False,False,False
360,False,True,False,False,False,False,False,False,False,False,False,False
361,False,True,False,False,False,False,False,False,False,False,False,False
362,False,True,False,False,False,False,False,False,False,False,False,False
363,False,True,False,False,False,False,False,False,False,False,False,False
364,False,True,False,False,False,False,False,False,False,False,False,False
365,False,True,False,False,False,False,False,False,False,False,False,False
366,False,True,False,False,False,False,False,False,False,False,False,False
367,False,True,False,False,False,False,False,False,False,False,False,False
368,False,True,False,False,False,False,False,False,False,False,False,False
369,False,True,False,False,False,False,False,False,False,False,False,False
370,False,True,False,False,False,False,False,False,False,False,False,False
371,False,True,False,False,False,False,False,False,False,False,False,False
372,False,True,False,False,False,False,False,False,False,False,False,False
373,False,True,False,False,False,False,False,False,False,False,False,False
374,False,True,False,False,False,False,False,False,False,False,False,False
375,False,True,False,False,False,False,False,False,False,False,False,False
376,False,True,False,False,False,False,False,False,False,False,False,False
377,False,True,False,False,False,False,False,False,False,False,False,False
378,False,True,False,False,False,False,False,False,False,False,False,False
379,False,True,False,False,False,False,False,False,False,False,False,False
380,False,True,False,False,False,False,False,False,False,False,False,False
381,False,True,False,False,False,False,False,False,False,False,False,False
382,False,True,False,False,False,False,False,False,False,False,False,False
383,False,True,False,False,False,False,False,False,False,False,False,False
384,False,True,False,False,False,False,False,False,False,False,False,False
385,False,True,False,False,False,False,False,False,False,False,False,False
386,False,True,False,False,False,False,False,False,False,False,False,False
387,False,True,False,False,False,False,False,False,False,False,False,False
388,False,True,False,False,False,False,False,False,False,False,False,False
389,False,True,False,False,False,False,False,False,False,False,False,False
390,False,True,False,False,False,False,False,False,False,False,False,False
391,False,True,False,False,False,False,False,False,False,False,False,False
392,False,True,False,False,False,False,False,False,False,False,False,False
393,False,True,False,False,False,False,False,False,False,False,False,False
394,False,True,False,False,False,False,False,False,False,False,False,False
395,False,True,False,False,False,False,False,False,False,False,False,False
396,False,True,False,False,False,False,False,False,False,False,False,False
397,False,True,False,False,False,False,False,False,False,False,False,False
398,False,True,False,False,False,False,False,False,False,False,False,False
399,False,True,False,False,False,False,False,False,False,False,False,False
400,False,True,False,False,False,False,False,False,False,False,False,False
401,False,True,False,False,False,False,False,False,False,False,False,False
402,False,True,False,False,False,False,False,False,False,False,False,False
403,False,True,False,False,False,False,False,False,False,False,False,False
404,False,True,False,False,False,False,False,False,False,False,False,False
405,False,True,False,False,False,False,False,False,False,False,False,False
406,False,True,False,False,False,False,False,False,False,False,False,False
407,False,True,False,False,False,False,False,False,False,False,False,False
408,False,True,False,False,False,False,False,False,False,False,False,False
409,False,True,False,False,False,False,False,False,False,False,False,False
410,False,True,False,False,False,False,False,False,False,False,False,False
411,False,True,False,False,False,False,False,False,False,False,False,False
412,False,True,False,False,False,False,False,False,False,False,False,False
413,False,True,False,False,False,False,False,False,False,False,False,False
414,False,True,False,False,False,False,False,False,False,False,False,False
415,False,True,False,False,False,False,False,False,False,False,False,False
416,False,True,False,False,False,False,False,False,False,False,False,False
417,False,True,False,False,False,False,False,False,False,False,False,False
418,False,True,False,False,False,False,False,False,False,False,False,False
419,False,True,False,False,False,False,False,False,False,False,False,False
420,False,True,False,False,False,False,False,False,False,False,False,False
421,False,True,False,False,False,False,False,False,False,False,False,False
422,False,True,False,False,False,False,False,False,False,False,False,False
423,False,True,False,False,False,False,False,False,False,False,False,False
424,False,True,False,False,False,False,False,False,False,False,False,False
425,False,True,False,False,False,False,False,False,False,False,False,False
426,False,True,False,False,False,False,False,False,False,False,False,False
427,False,True,False,False,False,False,False,False,False,False,False,False
428,False,True,False,False,False,False,False,False,False,False,False,False
429,False,True,False,False,False,False,False,False,False,False,False,False
430,False,True,False,False,False,False,False,False,False,False,False,False
431,False,True,False,False,False,False,False,False,False,False,False,False
432,False,True,False,False,False,False,False,False,False,False,False,False
433,False,True,False,False,False,False,False,False,False,False,False,False
434,False,True,False,False,False,False,False,False,False,False,False,False
435,False,True,False,False,False,False,False,False,False,False,False,False
436,False,True,False,False,False,False,False,False,False,False,False,False
437,False,True,False,False,False,False,False,False,False,False,False,False
438,False,True,False,False,False,False,False,False,False,False,False,False
439,False,True,False,False,False,False,False,False,False,False,False,False
440,False,True,False,False,False,False,False,False,False,False,False,False
441,False,True,False,False,False,False,False,False,False,False,False,False
442,False,True,False,False,False,False,False,False,False,False,False,False
443,False,True,False,False,False,False,False,False,False,False,False,False
444,False,True,False,False,False,False,False,False,False,False,False,False
445,False,True,False,False,False,False,False,False,False,False,False,False
446,False,True,False,False,False,False,False,False,False,False,False,False
447,False,True,False,False,False,False,False,False,False,False,False,False
448,False,True,False,False,False,False,False,False,False,False,False,False
449,False,True,False,False,False,False,False,False,False,False,False,False
450,False,True,False,False,False,False,False,False,False,False,False,False
451,False,True,False,False,False,False,False,False,False,False,False,False
452,False,True,False,False,False,False,False,False,False,False,False,False
453,False,True,False,False,False,False,False,False,False,False,False,False
454,False,True,False,False,False,False,False,False,False,False,False,False
455,False,True,False,False,False,False,False,False,False,False,False,False
456,False,True,False,False,False,False,False,False,False,False,False,False
457,False,True,False,False,False,False,False,False,False,False,False,False
458,False,True,False,False,False,False,False,False,False,False,False,False
459,False,True,False,False,False,False,False,False,False,False,False,False
460,False,True,False,False,False,False,False,False,False,False,False,False
461,False,True,False,False,False,False,False,False,False,False,False,False
462,False,True,False,False,False,False,False,False,False,False,False,False
463,False,True,False,False,False,False,False,False,False,False,False,False
464,False,True,False,False,False,False,False,False,False,False,False,False
465,False,True,False,False,False,False,False,False,False,False,False,False
466,False,True,False,False,False,False,False,False,False,False,False,False
467,False,True,False,False,False,False,False,False,False,False,False,False
468,False,True,False,False,False,False,False,False,False,False,False,False
469,False,True,False,False,False,False,False,False,False,False,False,False
470,False,True,False,False,False,False,False,False,False,False,False,False
471,False,True,False,False,False,False,False,False,False,False,False,False
472,False,True,False,False,False,False,False,False,False,False,False,False
473,False,True,False,False,False,False,False,False,False,False,False,False
474,False,True,False,False,False,False,False,False,False,False,False,False
475,False,True,False,False,False,False,False,False,False,False,False,False
476,False,True,False,False,False,False,False,False,False,False,False,False
477,False,True,False,False,False,False,False,False,False,False,False,False
478,False,True,False,False,False,False,False,False,False,False,False,False
479,False,True,False,False,False,False,False,False,False,False,False,False
480,False,True,False,False,False,False,False,False,False,False,False,False
481,False,True,False,False,False,False,False,False,False,False,False,False
482,False,True,False,False,False,False,False,False,False,False,False,False
483,False,True,False,False,False,False,False,False,False,False,False,False
484,False,True,False,False,False,False,False,False,False,False,False,False
485,False,True,False,False,False,False,False,False,False,False,False,False
486,False,True,False,False,False,False,False,False,False,False,False,False
487,False,True,False,False,False,False,False,False,False,False,False,False
488,False,True,False,False,False,False,False,False,False,False,False,False
489,False,True,False,False,False,False,False,False,False,False,False,False
490,False,True,False,False,False,False,False,False,False,False,False,False
491,False,True,False,False,False,False,False,False,False,False,False,False
492,False,True,False,False,False,False,False,False,False,False,False,False
493,False,True,False,False,False,False,False,False,False,False,False,False
494,False,True,False,False,False,False,False,False,False,False,False,False
495,False,True,False,False,False,False,False,False,False,False,False,False
496,False,True,False,False,False,False,False,False,False,False,False,False
497,False,True,False,False,False,False,False,False,False,False,False,False
498,False,True,False,False,False,False,False,False,False,False,False,False
499,False,True,False,False,False,False,False,False,False,False,False,False
500,False,True,False,False,False,False,False,False,False,False,False,False
501,False,True,False,False,False,False,False,False,False,False,False,False
502,False,True,False,False,False,False,False,False,False,False,False,False
503,False,True,False,False,False,False,False,False,False,False,False,False
504,False,True,False,False,False,False,False,False,False,False,False,False
505,False,True,False,False,False,False,False,False,False,False,False,False
506,False,True,False,False,False,False,False,False,False,False,False,False
507,False,True,False,False,False,False,False,False,False,False,False,False
508,False,True,False,False,False,False,False,False,False,False,False,False
509,False,True,False,False,False,False,False,False,False,False,False,False
510,False,True,False,False,False,False,False,False,False,False,False,False
511,False,True,False,False,False,False,False,False,False,False,False,False
512,False,True,False,False,False,False,False,False,False,False,False,False
513,False,True,False,False,False,False,False,False,False,False,False,False
514,False,True,False,False,False,False,False,False,False,False,False,False
515,False,True,False,False,False,False,False,False,False,False,False,False
516,False,True,False,False,False,False,False,False,False,False,False,False
517,False,True,False,False,False,False,False,False,False,False,False,False
518,False,True,False,False,False,False,False,False,False,False,False,False
519,False,True,False,False,False,False,False,False,False,False,False,False
520,False,True,False,False,False,False,False,False,False,False,False,False
521,False,True,False,False,False,False,False,False,False,False,False,False
522,False,True,False,False,False,False,False,False,False,False,False,False
523,False,True,False,False,False,False,False,False,False,False,False,False
524,False,True,False,False,False,False,False,False,False,False,False,False
525,False,True,False,False,False,False,False,False,False,False,False,False
526,False,True,False,False,False,False,False,False,False,False,False,False
527,False,True,False,False,False,False,False,False,False,False,False,False
528,False,True,False,False,False,False,False,False,False,False,False,False
529,False,True,False,False,False,False,False,False,False,False,False,False
530,False,True,False,False,False,False,False,False,False,False,False,False
531,False,True,False,False,False,False,False,False,False,False,False,False
