Step,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12
64,True,True,False,False,False,True,False,False,True,False,False,False
65,True,True,False,False,False,True,False,False,True,False,False,False
66,True,True,False,False,False,True,False,False,True,False,False,False
67,True,True,False,False,False,True,False,False,True,False,False,False
68,True,True,False,False,False,True,False,False,True,False,False,False
69,True,True,False,False,False,True,False,False,True,False,False,False
70,True,True,False,False,False,True,False,False,True,False,False,False
71,True,True,False,False,False,True,False,False,True,False,False,False
72,True,True,False,False,False,True,False,False,True,False,False,False
73,True,True,False,False,False,True,False,False,True,False,False,False
74,True,True,False,False,False,True,False,False,True,False,False,False
75,True,True,False,False,False,True,False,False,True,False,False,False
76,True,True,False,False,False,True,False,False,True,False,False,False
77,True,True,False,False,False,True,False,False,True,False,False,False
78,True,True,False,False,False,True,False,False,True,False,False,False
79,True,True,False,False,False,True,False,False,True,False,False,False
80,True,True,False,False,False,True,False,False,True,False,False,False
81,True,True,False,False,False,True,False,False,True,False,False,False
82,True,True,False,False,False,True,False,False,True,False,False,False
83,True,True,False,False,False,True,False,False,True,False,False,False
84,True,True,False,False,False,True,False,False,True,False,False,False
85,True,True,False,False,False,True,False,False,True,False,False,False
86,True,True,False,False,False,True,False,False,True,False,False,False
87,True,True,False,False,False,True,False,False,True,False,False,False
88,True,True,False,False,False,True,False,False,True,False,False,False
89,True,True,False,False,False,True,False,False,True,False,False,False
90,True,True,False,False,False,True,False,False,True,False,False,False
91,True,True,False,False,False,True,False,False,True,False,False,False
92,True,True,False,False,False,True,False,False,True,False,False,False
93,True,True,False,False,False,True,False,False,True,False,False,False
94,True,True,False,False,False,True,False,False,True,False,False,False
95,True,True,False,False,False,True,False,False,True,False,False,False
96,True,True,False,False,False,True,False,False,True,False,False,False
97,True,True,False,False,False,True,False,False,True,False,False,False
98,True,True,False,False,False,True,False,False,True,False,False,False
99,True,True,False,False,False,True,False,False,True,False,False,False
100,True,True,False,False,False,True,False,False,True,False,False,False
101,True,True,False,False,False,True,False,False,True,False,False,False
102,True,True,False,False,False,True,False,False,True,False,False,False
103,True,True,False,False,False,True,False,False,True,False,False,False
104,True,True,False,False,False,True,False,False,True,False,False,False
105,True,True,False,False,False,True,False,False,True,False,False,False
106,True,True,False,False,False,True,False,False,True,False,False,False
107,True,True,False,False,False,True,False,False,True,False,False,False
108,True,True,False,False,False,True,False,False,True,False,False,False
109,True,True,False,False,False,True,False,False,True,False,False,False
110,True,True,False,False,False,True,False,False,True,False,False,False
111,True,True,False,False,False,True,False,False,True,False,False,False
112,True,True,False,False,False,True,False,False,True,False,False,False
113,True,True,False,False,False,True,False,False,True,False,False,False
114,True,True,False,False,False,True,False,False,True,False,False,False
115,True,True,False,False,False,True,False,False,True,False,False,False
116,True,True,False,False,False,True,False,False,True,False,False,False
117,True,True,False,False,False,True,False,False,True,False,False,False
118,True,True,False,False,False,True,False,False,True,False,False,False
119,True,True,False,False,False,True,False,False,True,False,False,False
120,True,True,False,False,False,True,False,False,True,False,False,False
121,True,True,False,False,False,True,False,False,True,False,False,False
122,True,True,False,False,False,True,False,False,True,False,False,False
123,True,True,False,False,False,True,False,False,True,False,False,False
124,True,True,False,False,False,True,False,False,True,False,False,False
125,True,True,False,False,False,True,False,False,True,False,False,False
126,True,True,False,False,False,True,False,False,True,False,False,False
127,True,True,False,False,False,True,False,False,True,False,False,False
128,True,True,False,False,False,True,False,False,True,False,False,False
129,True,True,False,False,False,True,False,False,True,False,False,False
130,True,True,False,False,False,True,False,False,True,False,False,False
131,True,True,False,False,False,True,False,False,True,False,False,False
132,True,True,False,False,False,True,False,False,True,False,False,False
133,True,True,False,False,False,True,False,False,True,False,False,False
134,True,True,False,False,False,True,False,False,True,False,False,False
135,True,True,False,False,False,True,False,False,True,False,False,False
136,True,True,False,False,False,True,False,False,True,False,False,False
137,True,True,False,False,False,True,False,False,True,False,False,False
138,True,True,False,False,False,True,False,False,True,False,False,False
139,True,True,False,False,False,True,False,False,True,False,False,False
140,True,True,False,False,False,True,False,False,True,False,False,False
141,True,True,False,False,False,True,False,False,True,False,False,False
142,True,True,False,False,False,True,False,False,True,False,False,False
143,True,True,False,False,False,True,False,False,True,False,False,False
144,True,True,False,False,False,True,False,False,True,False,False,False
145,True,True,False,False,False,True,False,False,True,False,False,False
146,True,True,False,False,False,True,False,False,True,False,False,False
147,True,True,False,False,False,True,False,False,True,False,False,False
148,True,True,False,False,False,True,False,False,True,False,False,False
149,True,True,False,False,False,True,False,False,True,False,False,False
150,True,True,False,False,False,True,False,False,True,False,False,False
151,True,True,False,False,False,True,False,False,True,False,False,False
152,True,True,False,False,False,True,False,False,True,False,False,False
153,True,True,False,False,False,True,False,False,True,False,False,False
154,True,True,False,False,False,True,False,False,True,False,False,False
155,True,True,False,False,False,True,False,False,True,False,False,False
156,True,True,False,False,False,True,False,False,True,False,False,False
157,True,True,False,False,False,True,False,False,True,False,False,False
158,True,True,False,False,False,True,False,False,True,False,False,False
159,True,True,False,False,False,True,False,False,True,False,False,False
160,True,True,False,False,False,True,False,False,True,False,False,False
161,True,True,False,False,False,True,False,False,True,False,False,False
162,True,True,False,False,False,True,False,False,True,False,False,False
163,True,True,False,False,False,True,False,False,True,False,False,False
164,True,True,False,False,False,True,False,False,True,False,False,False
165,True,True,False,False,False,True,False,False,True,False,False,False
166,True,True,False,False,False,True,False,False,True,False,False,False
167,True,True,False,False,False,True,False,False,True,False,False,False
168,True,True,False,False,False,True,False,False,True,False,False,False
169,True,True,False,False,False,True,False,False,True,False,False,False
170,True,True,False,False,False,True,False,False,True,False,False,False
171,True,True,False,False,False,True,False,False,True,False,False,False
172,True,True,False,False,False,True,False,False,True,False,False,False
173,True,True,False,False,False,True,False,False,True,False,False,False
174,True,True,False,False,False,True,False,False,True,False,False,False
175,True,True,False,False,False,True,False,False,True,False,False,False
176,True,True,False,False,False,True,False,False,True,False,False,False
177,True,True,False,False,False,True,False,False,True,False,False,False
178,True,True,False,False,False,True,False,False,True,False,False,False
179,True,True,False,False,False,True,False,False,True,False,False,False
180,True,True,False,False,False,True,False,False,True,False,False,False
181,True,True,False,False,False,True,False,False,True,False,False,False
182,True,True,False,False,False,True,False,False,True,False,False,False
183,True,True,False,False,False,True,False,False,True,False,False,False
184,True,True,False,False,False,True,False,False,True,False,False,False
185,True,True,False,False,False,True,False,False,True,False,False,False
186,True,True,False,False,False,True,False,False,True,False,False,False
187,True,True,False,False,False,True,False,False,True,False,False,False
188,True,True,False,False,False,True,False,False,True,False,False,False
189,True,True,False,False,False,True,False,False,True,False,False,False
190,True,True,False,False,False,True,False,False,True,False,False,False
191,True,True,False,False,False,True,False,False,True,False,False,False
192,True,True,False,False,False,True,False,False,True,False,False,False
193,True,True,False,False,False,True,False,False,True,False,False,False
194,True,True,False,False,False,True,False,False,True,False,False,False
195,True,True,False,False,False,True,False,False,True,False,False,False
196,True,True,False,False,False,True,False,False,True,False,False,False
197,True,True,False,False,False,True,False,False,True,False,False,False
198,True,True,False,False,False,True,False,False,True,False,False,False
199,True,True,False,False,False,True,False,False,True,False,False,False
200,True,True,False,False,False,True,False,False,True,False,False,False
201,True,True,False,False,False,True,False,False,True,False,False,False
202,True,True,False,False,False,True,False,False,True,False,False,False
203,True,True,False,False,False,True,False,False,True,False,False,False
204,True,True,False,False,False,True,False,False,True,False,False,False
205,True,True,False,False,False,True,False,False,True,False,False,False
206,True,True,False,False,False,True,False,False,True,False,False,False
207,True,True,False,False,False,True,False,False,True,False,False,False
208,True,True,False,False,False,True,False,False,True,False,False,False
209,True,True,False,False,False,True,False,False,True,False,False,False
210,True,True,False,False,False,True,False,False,True,False,False,False
211,True,True,False,False,False,True,False,False,True,False,False,False
212,True,True,False,False,False,True,False,False,True,False,False,False
213,True,True,False,False,False,True,False,False,True,False,False,False
214,True,True,False,False,False,True,False,False,True,False,False,False
215,True,True,False,False,False,True,False,False,True,False,False,False
216,True,True,False,False,False,True,False,False,True,False,False,False
217,True,True,False,False,False,True,False,False,True,False,False,False
218,True,True,False,False,False,True,False,False,True,False,False,False
219,True,True,False,False,False,True,False,False,True,False,False,False
220,True,True,False,False,False,True,False,False,True,False,False,False
221,True,True,False,False,False,True,False,False,True,False,False,False
222,True,True,False,False,False,True,False,False,True,False,False,False
223,True,True,False,False,False,True,False,False,True,False,False,False
224,True,True,False,False,False,True,False,False,True,False,False,False
225,True,True,False,False,False,True,False,False,True,False,False,False
226,True,True,False,False,False,True,False,False,True,False,False,False
227,True,True,False,False,False,True,False,False,True,False,False,False
228,True,True,False,False,False,True,False,False,True,False,False,False
229,True,True,False,False,False,True,False,False,True,False,False,False
230,True,True,False,False,False,True,False,False,True,False,False,False
231,True,True,False,False,False,True,False,False,True,False,False,False
232,True,True,False,False,False,True,False,False,True,False,False,False
233,True,True,False,False,False,True,False,False,True,False,False,False
234,True,True,False,False,False,True,False,False,True,False,False,False
235,True,True,False,False,False,True,False,False,True,False,False,False
236,True,True,False,False,False,True,False,False,True,False,False,False
237,True,True,False,False,False,True,False,False,True,False,False,False
238,True,True,False,False,False,True,False,False,True,False,False,False
239,True,True,False,False,False,True,False,False,True,False,False,False
240,True,True,False,False,False,True,False,False,True,False,False,False
241,True,True,False,False,False,True,False,False,True,False,False,False
242,True,True,False,False,False,True,False,False,True,False,False,False
243,True,True,False,False,False,True,False,False,True,False,False,False
244,True,True,False,False,False,True,False,False,True,False,False,False
245,True,True,False,False,False,True,False,False,True,False,False,False
246,True,True,False,False,False,True,False,False,True,False,False,False
247,True,True,False,False,False,True,False,False,True,False,False,False
248,True,True,False,False,False,True,False,False,True,False,False,False
249,True,True,False,False,False,True,False,False,True,False,False,False
250,True,True,False,False,False,True,False,False,True,False,False,False
251,True,True,False,False,False,True,False,False,True,False,False,False
252,True,True,False,False,False,True,False,False,True,False,False,False
253,True,True,False,False,False,True,False,False,True,False,False,False
254,True,True,False,False,False,True,False,False,True,False,False,False
255,True,True,False,False,False,True,False,False,True,False,False,False
256,True,True,False,False,False,True,False,False,True,False,False,False
257,True,True,False,False,False,True,False,False,True,False,False,False
258,True,True,False,False,False,True,False,False,True,False,False,False
259,True,True,False,False,False,True,False,False,True,False,False,False
260,True,True,False,False,False,True,False,False,True,False,False,False
261,True,True,False,False,False,True,False,False,True,False,False,False
262,True,True,False,False,False,True,False,False,True,False,False,False
263,True,True,False,False,False,True,False,False,True,False,False,False
264,True,True,False,False,False,True,False,False,True,False,False,False
265,True,True,False,False,False,True,False,False,True,False,False,False
266,True,True,False,False,False,True,False,False,True,False,False,False
267,True,True,False,False,False,True,False,False,True,False,False,False
268,True,True,False,False,False,True,False,False,True,False,False,False
269,True,True,False,False,False,True,False,False,True,False,False,False
270,True,True,False,False,False,True,False,False,True,False,False,False
271,True,True,False,False,False,True,False,False,True,False,False,False
272,True,True,False,False,False,True,False,False,True,False,False,False
273,True,True,False,False,False,True,False,False,True,False,False,False
274,True,True,False,False,False,True,False,False,True,False,False,False
275,True,True,False,False,False,True,False,False,True,False,False,False
276,True,True,False,False,False,True,False,False,True,False,False,False
277,True,True,False,False,False,True,False,False,True,False,False,False
278,True,True,False,False,False,True,False,False,True,False,False,False
279,True,True,False,False,False,True,False,False,True,False,False,False
280,True,True,False,False,False,True,False,False,True,False,False,False
281,True,True,False,False,False,True,False,False,True,False,False,False
282,True,True,False,False,False,True,False,False,True,False,False,False
283,True,True,False,False,False,True,False,False,True,False,False,False
284,True,True,False,False,False,True,False,False,True,False,False,False
285,True,True,False,False,False,True,False,False,True,False,False,False
286,True,True,False,False,False,True,False,False,True,False,False,False
287,True,True,False,False,False,True,False,False,True,False,False,False
288,True,True,False,False,False,True,False,False,True,False,False,False
289,True,True,False,False,False,True,False,False,True,False,False,False
290,True,True,False,False,False,True,False,False,True,False,False,False
291,True,True,False,False,False,True,False,False,True,False,False,False
292,True,True,False,False,False,True,False,False,True,False,False,False
293,True,True,False,False,False,True,False,False,True,False,False,False
294,True,True,False,False,False,True,False,False,True,False,False,False
295,True,True,False,False,False,True,False,False,True,False,False,False
296,True,True,False,False,False,True,False,False,True,False,False,False
297,True,True,False,False,False,True,False,False,True,False,False,False
298,True,True,False,False,False,True,False,False,True,False,False,False
299,True,True,False,False,False,True,False,False,True,False,False,False
300,True,True,False,False,False,True,False,False,True,False,False,False
301,True,True,False,False,False,True,False,False,True,False,False,False
302,True,True,False,False,False,True,False,False,True,False,False,False
303,True,True,False,False,False,True,False,False,True,False,False,False
304,True,True,False,False,False,True,False,False,True,False,False,False
305,True,True,False,False,False,True,False,False,True,False,False,False
306,True,True,False,False,False,True,False,False,True,False,False,False
307,True,True,False,False,False,True,False,False,True,False,False,False
308,True,True,False,False,False,True,False,False,True,False,False,False
309,True,True,False,False,False,True,False,False,True,False,False,False
310,True,True,False,False,False,True,False,False,True,False,False,False
311,True,True,False,False,False,True,False,False,True,False,False,False
312,True,True,False,False,False,True,False,False,True,False,False,False
313,True,True,False,False,False,True,False,False,True,False,False,False
314,True,True,False,False,False,True,False,False,True,False,False,False
315,True,True,False,False,False,True,False,False,True,False,False,False
316,True,True,False,False,False,True,False,False,True,False,False,False
317,True,True,False,False,False,True,False,False,True,False,False,False
318,True,True,False,False,False,True,False,False,True,False,False,False
319,True,True,False,False,False,True,False,False,True,False,False,False
320,True,True,False,False,False,True,False,False,True,False,False,False
321,True,True,False,False,False,True,False,False,True,False,False,False
322,True,True,False,False,False,True,False,False,True,False,False,False
323,True,True,False,False,False,True,False,False,True,False,False,False
324,True,True,False,False,False,True,False,False,True,False,False,False
325,True,True,False,False,False,True,False,False,True,False,False,False
326,True,True,False,False,False,True,False,False,True,False,False,False
327,True,True,False,False,False,True,False,False,True,False,False,False
328,True,True,False,False,False,True,False,False,True,False,False,False
329,True,True,False,False,False,True,False,False,True,False,False,False
330,True,True,False,False,False,True,False,False,True,False,False,False
331,True,True,False,False,False,True,False,False,True,False,False,False
332,True,True,False,False,False,True,False,False,True,False,False,False
333,True,True,False,False,False,True,False,False,True,False,False,False
334,True,True,False,False,False,True,False,False,True,False,False,False
335,True,True,False,False,False,True,False,False,True,False,False,False
336,True,True,False,False,False,True,False,False,True,False,False,False
337,True,True,False,False,False,True,False,False,True,False,False,False
338,True,True,False,False,False,True,False,False,True,False,False,False
339,True,True,False,False,False,True,False,False,True,False,False,False
340,True,True,False,False,False,True,False,False,True,False,False,False
341,True,True,False,False,False,True,False,False,True,False,False,False
342,True,True,False,False,False,True,False,False,True,False,False,False
343,True,True,False,False,False,True,False,False,True,False,False,False
344,True,True,False,False,False,True,False,False,True,False,False,False
345,True,True,False,False,False,True,False,False,True,False,False,False
346,True,True,False,False,False,True,False,False,True,False,False,False
347,True,True,False,False,False,True,False,False,True,False,False,False
348,True,True,False,False,False,True,False,False,True,False,False,False
349,True,True,False,False,False,True,False,False,True,False,False,False
350,True,True,False,False,False,True,False,False,True,False,False,False
351,True,True,False,False,False,True,False,False,True,False,False,False
352,True,True,False,False,False,True,False,False,True,False,False,False
353,True,True,False,False,False,True,False,False,True,False,False,False
354,True,True,False,False,False,True,False,False,True,False,False,False
355,True,True,False,False,False,True,False,False,True,False,False,False
356,True,True,False,False,False,True,False,False,True,False,False,False
357,True,True,False,False,False,True,False,False,True,False,False,False
358,True,True,False,False,False,True,False,False,True,False,False,False
359,True,True,False,False,False,True,False,False,True,False,False,False
360,True,True,False,False,False,True,False,False,True,False,False,False
361,True,True,False,False,False,True,False,False,True,False,False,False
362,True,True,False,False,False,True,False,False,True,False,False,False
363,True,True,False,False,False,True,False,False,True,False,False,False
364,True,True,False,False,False,True,False,False,True,False,False,False
365,True,True,False,False,False,True,False,False,True,False,False,False
366,True,True,False,False,False,True,False,False,True,False,False,False
367,True,True,False,False,False,True,False,False,True,False,False,False
368,True,True,False,False,False,True,False,False,True,False,False,False
369,True,True,False,False,False,True,False,False,True,False,False,False
370,True,True,False,False,False,True,False,False,True,False,False,False
371,True,True,False,False,False,True,False,False,True,False,False,False
372,True,True,False,False,False,True,False,False,True,False,False,False
373,True,True,False,False,False,True,False,False,True,False,False,False
374,True,True,False,False,False,True,False,False,True,False,False,False
375,True,True,False,False,False,True,False,False,True,False,False,False
376,True,True,False,False,False,True,False,False,True,False,False,False
377,True,True,False,False,False,True,False,False,True,False,False,False
378,True,True,False,False,False,True,False,False,True,False,False,False
379,True,True,False,False,False,True,False,False,True,False,False,False
380,True,True,False,False,False,True,False,False,True,False,False,False
381,True,True,False,False,False,True,False,False,True,False,False,False
382,True,True,False,False,False,True,False,False,True,False,False,False
383,True,True,False,False,False,True,False,False,True,False,False,False
384,True,True,False,False,False,True,False,False,True,False,False,False
385,True,True,False,False,False,True,False,False,True,False,False,False
386,True,True,False,False,False,True,False,False,True,False,False,False
387,True,True,False,False,False,True,False,False,True,False,False,False
388,True,True,False,False,False,True,False,False,True,False,False,False
389,True,True,False,False,False,True,False,False,True,False,False,False
390,True,True,False,False,False,True,False,False,True,False,False,False
391,True,True,False,False,False,True,False,False,True,False,False,False
392,True,True,False,False,False,True,False,False,True,False,False,False
393,True,True,False,False,False,True,False,False,True,False,False,False
394,True,True,False,False,False,True,False,False,True,False,False,False
395,True,True,False,False,False,True,False,False,True,False,False,False
396,True,True,False,False,False,True,False,False,True,False,False,False
397,True,True,False,False,False,True,False,False,True,False,False,False
398,True,True,False,False,False,True,False,False,True,False,False,False
399,True,True,False,False,False,True,False,False,True,False,False,False
400,True,True,False,False,False,True,False,False,True,False,False,False
401,True,True,False,False,False,True,False,False,True,False,False,False
402,True,True,False,False,False,True,False,False,True,False,False,False
403,True,True,False,False,False,True,False,False,True,False,False,False
404,True,True,False,False,False,True,False,False,True,False,False,False
405,True,True,False,False,False,True,False,False,True,False,False,False
406,True,True,False,False,False,True,False,False,True,False,False,False
407,True,True,False,False,False,True,False,False,True,False,False,False
408,True,True,False,False,False,True,False,False,True,False,False,False
409,True,True,False,False,False,True,False,False,True,False,False,False
410,True,True,False,False,False,True,False,False,True,False,False,False
411,True,True,False,False,False,True,False,False,True,False,False,False
412,True,True,False,False,False,True,False,False,True,False,False,False
413,True,True,False,False,False,True,False,False,True,False,False,False
414,True,True,False,False,False,True,False,False,True,False,False,False
415,True,True,False,False,False,True,False,False,True,False,False,False
416,True,True,False,False,False,True,False,False,True,False,False,False
417,True,True,False,False,False,True,False,False,True,False,False,False
418,True,True,False,False,False,True,False,False,True,False,False,False
419,True,True,False,False,False,True,False,False,True,False,False,False
420,True,True,False,False,False,True,False,False,True,False,False,False
421,True,True,False,False,False,True,False,False,True,False,False,False
422,True,True,False,False,False,True,False,False,True,False,False,False
423,True,True,False,False,False,True,False,False,True,False,False,False
424,True,True,False,False,False,True,False,False,True,False,False,False
425,True,True,False,False,False,True,False,False,True,False,False,False
426,True,True,False,False,False,True,False,False,True,False,False,False
427,True,True,False,False,False,True,False,False,True,False,False,False
428,True,True,False,False,False,True,False,False,True,False,False,False
429,True,True,False,False,False,True,False,False,True,False,False,False
430,True,True,False,False,False,True,False,False,True,False,False,False
431,True,True,False,False,False,True,False,False,True,False,False,False
432,True,True,False,False,False,True,False,False,True,False,False,False
433,True,True,False,False,False,True,False,False,True,False,False,False
434,True,True,False,False,False,True,False,False,True,False,False,False
435,True,True,False,False,False,True,False,False,True,False,False,False
436,True,True,False,False,False,True,False,False,True,False,False,False
437,True,True,False,False,False,True,False,False,True,False,False,False
438,True,True,False,False,False,True,False,False,True,False,False,False
439,True,True,False,False,False,True,False,False,True,False,False,False
440,True,True,False,False,False,True,False,False,True,False,False,False
441,True,True,False,False,False,True,False,False,True,False,False,False
442,True,True,False,False,False,True,False,False,True,False,False,False
443,True,True,False,False,False,True,False,False,True,False,False,False
444,True,True,False,False,False,True,False,False,True,False,False,False
445,True,True,False,False,False,True,False,False,True,False,False,False
446,True,True,False,False,False,True,False,False,True,False,False,False
447,True,True,False,False,False,True,False,False,True,False,False,False
448,True,True,False,False,False,True,False,False,True,False,False,False
449,True,True,False,False,False,True,False,False,True,False,False,False
450,True,True,False,False,False,True,False,False,True,False,False,False
451,True,True,False,False,False,True,False,False,True,False,False,False
452,True,True,False,False,False,True,False,False,True,False,False,False
453,True,True,False,False,False,True,False,False,True,False,False,False
454,True,True,False,False,False,True,False,False,True,False,False,False
455,True,True,False,False,False,True,False,False,True,False,False,False
456,True,True,False,False,False,True,False,False,True,False,False,False
457,True,True,False,False,False,True,False,False,True,False,False,False
458,True,True,False,False,False,True,False,False,True,False,False,False
459,True,True,False,False,False,True,False,False,True,False,False,False
460,True,True,False,False,False,True,False,False,True,False,False,False
461,True,True,False,False,False,True,False,False,True,False,False,False
462,True,True,False,False,False,True,False,False,True,False,False,False
463,True,True,False,False,False,True,False,False,True,False,False,False
464,True,True,False,False,False,True,False,False,True,False,False,False
465,True,True,False,False,False,True,False,False,True,False,False,False
466,True,True,False,False,False,True,False,False,True,False,False,False
467,True,True,False,False,False,True,False,False,True,False,False,False
468,True,True,False,False,False,True,False,False,True,False,False,False
469,True,True,False,False,False,True,False,False,True,False,False,False
470,True,True,False,False,False,True,False,False,True,False,False,False
471,True,True,False,False,False,True,False,False,True,False,False,False
472,True,True,False,False,False,True,False,False,True,False,False,False
473,True,True,False,False,False,True,False,False,True,False,False,False
474,True,True,False,False,False,True,False,False,True,False,False,False
475,True,True,False,False,False,True,False,False,True,False,False,False
476,True,True,False,False,False,True,False,False,True,False,False,False
477,True,True,False,False,False,True,False,False,True,False,False,False
478,True,True,False,False,False,True,False,False,True,False,False,False
479,True,True,False,False,False,True,False,False,True,False,False,False
480,True,True,False,False,False,True,False,False,True,False,False,False
481,True,True,False,False,False,True,False,False,True,False,False,False
482,True,True,False,False,False,True,False,False,True,False,False,False
483,True,True,False,False,False,True,False,False,True,False,False,False
484,True,True,False,False,False,True,False,False,True,False,False,False
485,True,True,False,False,False,True,False,False,True,False,False,False
486,True,True,False,False,False,True,False,False,True,False,False,False
487,True,True,False,False,False,True,False,False,True,False,False,False
488,True,True,False,False,False,True,False,False,True,False,False,False
489,True,True,False,False,False,True,False,False,True,False,False,False
490,True,True,False,False,False,True,False,False,True,False,False,False
491,True,True,False,False,False,True,False,False,True,False,False,False
492,True,True,False,False,False,True,False,False,True,False,False,False
493,True,True,False,False,False,True,False,False,True,False,False,False
494,True,True,False,False,False,True,False,False,True,False,False,False
495,True,True,False,False,False,True,False,False,True,False,False,False
496,True,True,False,False,False,True,False,False,True,False,False,False
497,True,True,False,False,False,True,False,False,True,False,False,False
498,True,True,False,False,False,True,False,False,True,False,False,False
499,True,True,False,False,False,True,False,False,True,False,False,False
500,True,True,False,False,False,True,False,False,True,False,False,False
501,True,True,False,False,False,True,False,False,True,False,False,False
502,True,True,False,False,False,True,False,False,True,False,False,False
503,True,True,False,False,False,True,False,False,True,False,False,False
504,True,True,False,False,False,True,False,False,True,False,False,False
505,True,True,False,False,False,True,False,False,True,False,False,False
506,True,True,False,False,False,True,False,False,True,False,False,False
507,True,True,False,False,False,True,False,False,True,False,False,False
508,True,True,False,False,False,True,False,False,True,False,False,False
509,True,True,False,False,False,True,False,False,True,False,False,False
510,True,True,False,False,False,True,False,False,True,False,False,False
511,True,True,False,False,False,True,False,False,True,False,False,False
512,True,True,False,False,False,True,False,False,True,False,False,False
513,True,True,False,False,False,True,False,False,True,False,False,False
514,True,True,False,False,False,True,False,False,True,False,False,False
515,True,True,False,False,False,True,False,False,True,False,False,False
516,True,True,False,False,False,True,False,False,True,False,False,False
517,True,True,False,False,False,True,False,False,True,False,False,False
518,True,True,False,False,False,True,False,False,True,False,False,False
519,True,True,False,False,False,True,False,False,True,False,False,False
520,True,True,False,False,False,True,False,False,True,False,False,False
521,True,True,False,False,False,True,False,False,True,False,False,False
522,True,True,False,False,False,True,False,False,True,False,False,False
523,True,True,False,False,False,True,False,False,True,False,False,False
524,True,True,False,False,False,True,False,False,True,False,False,False
525,True,True,False,False,False,True,False,False,True,False,False,False
526,True,True,False,False,False,True,False,False,True,False,False,False
527,True,True,False,False,False,True,False,False,True,False,False,False
528,True,True,False,False,False,True,False,False,True,False,False,False
529,True,True,False,False,False,True,False,False,True,False,False,False
530,True,True,False,False,False,True,False,False,True,False,False,False
531,True,True,False,False,False,True,False,False,True,False,False,False
